X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360
799.958,970,962.188,979,981.125,981.875,981.5,975.375,968.5,939.063,964.25,944.5,962.75,977.375,966.938,992.25,1002.75,1002.13,1011.88,1007,973.375,971.875,984.125,971.875,987.5,984.125
800.225,963.25,971.125,974.125,976.875,971.5,964.75,961.25,957.125,940.625,941.5,949,960.25,960.5,969.375,983.125,984.375,976.625,990.625,981.875,977.625,974.875,966.75,974.875,971.5,979.125
800.492,941.25,951.5,964.125,956.875,951.75,956.75,947.625,942,937.375,935.625,937.5,953.125,952.625,965.5,970,980,973.375,978.25,977.25,971.875,961.75,948,961.75,960,970.625
800.76,968.125,977.5,984.875,983,980.875,975.5,970.625,962.375,963.125,963.375,960,979,977.25,989.625,1000.25,1002.13,1012.13,1009.25,1012.88,974.563,989.75,983.375,989.75,993.25,974.438
801.027,969.625,968.25,975.25,978.75,978.25,971.25,972.25,960.5,958.25,958,963,957.625,968,980.25,989.125,992.75,987.375,990.5,994.125,977.25,980.25,970.875,980.25,980.125,978.25
801.294,954.375,965.5,968.75,971.625,965,967.375,959.625,955.875,955.375,950,951.125,958.5,975.375,977.625,990.625,993,995.125,997,995.375,993.25,982.125,976.375,982.125,979,984.125
801.562,970.375,980.75,984.25,975.813,989.125,981.5,977.75,955.875,956.438,974.75,968.75,979.5,988.5,994.125,997.063,1012.88,1006.88,1009.75,1018.25,1001.88,983.125,993.125,983.125,999.875,999.875
801.829,970.5,982.875,984.875,980,974.125,985,975.125,955.875,957.5,970.75,968.75,975.5,989.375,992.625,1003.5,999.125,1005.75,1014.25,1005.88,1002,984.125,977.375,984.125,996.75,994.875
802.096,976.75,981.125,974.5,977.375,982,969.625,977.25,955.875,958.125,958.125,971,978.25,978.125,986.25,998.25,998.875,999.375,1008,1001.5,998.375,983.313,989.125,983.313,987.625,999.5
802.364,968.75,966.25,970.125,975.375,973.375,967.375,970.375,960.25,951.625,958.625,960.25,965.375,972.625,975.25,989.75,987.5,999.25,995.125,996.125,988.75,982.5,973.875,982.5,979.625,982.5
802.631,962.875,966.125,972.75,971,969,969.5,966.5,962.75,960.125,958,959.125,970.25,969.125,987.125,988.25,1001,998.625,1004.13,997.875,997.25,990.875,989,990.875,991.875,992.875
802.898,985.25,973.625,993.5,975.438,983.125,988.125,991.125,965.688,964.938,978.625,964.5,982.125,992.75,996.25,997.563,999.375,1018.75,1016.13,1015.25,1006.38,998.625,990.75,998.625,1013.63,990.563
803.166,974.625,981.125,983.125,979.875,977.75,987,980.5,968.625,969.75,966.375,969.875,976.875,983.5,996.25,1006.88,1004.13,1007.63,1016.63,1010,1005.13,997.75,983,997.75,988.375,988.25
803.433,964,965.5,970.375,972.25,963.875,966.5,965.875,956.75,957.25,964.625,961.125,970.375,969.75,975.625,988.5,984.875,992.125,995,990.125,990.125,985,980,985,971.75,984.875
803.7,980,978.875,976.75,985.5,982.25,980.375,983.75,965.375,971.75,972.875,982.625,983.5,995.75,996.5,998.625,1002.88,1009.25,1013.75,1015.25,1017.5,1003,995.5,1003,1000.25,997.25
803.967,978,982,977.25,986,974.625,976.25,981.625,978.125,971.75,964.125,974.25,980.75,987.375,991.375,999.375,1003.63,1006.75,1016.38,1009.25,1040.13,996.875,992.875,996.875,994.75,994.125
804.235,975.375,976.125,984.875,978.125,984.625,986.125,985.875,978,978.25,975.25,973.125,981.625,991,995.375,1000.5,1005.38,1004.38,1016.63,1015.63,1028.63,998.875,990.625,998.875,1008.25,998.5
804.502,975.625,974.5,971.5,977.625,981.125,981.125,980.375,974.25,965.75,968.625,977.125,978.75,989.625,994.125,994.813,1006.13,1010.75,1017,1025.63,1017.13,998.125,1000.5,998.125,1003.75,1003.75
804.769,966.125,966.5,968.5,977.125,971.125,974.75,974,962.375,964.625,967.375,965.5,972.25,980.375,988.125,989.125,993.75,1003,1003.5,1002.88,1005.63,997.375,979.625,997.375,984.875,986.125
805.036,967,977.75,981,973.5,984.875,976.75,977.75,977,972.75,973.625,978.875,984.375,988.5,993.875,1003.75,1004.75,1008.25,1021.75,1017.75,1008.13,1012.13,1005.13,1012.13,1010.75,1010.38
805.304,988.875,987.25,981.625,982.75,985.25,985,986.125,981,980.875,984,979.125,987.75,990,1001.25,1004.75,1008.88,1010.5,1011.38,1013.5,1009.13,1003.75,999.625,1003.75,1003.75,998.75
805.571,971.5,965.625,975.25,966.75,964.75,970.625,970,962.5,964.625,966.625,970.125,976,985.375,982.125,1000.25,1001.25,1001.5,1002.25,1006.13,1002.13,994.625,989,994.625,998.875,995.125
805.838,982.75,976.375,984.125,983.75,977.5,984.25,984,986.25,984.375,982,983.25,986.25,996.375,997.125,1015.38,1016.75,1025.25,1027.88,1019.75,1025.38,1005.06,1009,1005.06,1014.5,1003.81
806.105,986.125,969,992.375,996.25,993,989,983.75,985.125,991.25,980.125,987.625,991.875,1001.63,1004.13,1008.88,1017,1028.88,1032,1021.5,1018.38,1015.5,1004.63,1015.5,1005.13,1012.5
806.373,972.625,961.625,960.625,971.375,969,968.125,967.875,963.75,965,966.125,969.5,972.5,973.875,979.125,986.375,989.75,994.5,1003.5,1004.88,1015,995.25,996.625,995.25,1003.25,991.125
806.64,986.5,978.625,985,972.063,984.875,982.875,988.25,990.375,986,985.75,987,984.125,999.375,998.125,1003.38,1012.13,1014,1021,1012.5,1019.25,1011.75,1001.5,1011.75,1003.25,1006.38
806.907,976.75,978.5,979.5,972.75,969.875,979.125,981.625,974.125,977.375,980.875,979.375,979.375,987.5,982.625,1001,992.375,1000.88,1012.38,1010.13,1012.63,996.25,991.25,996.25,986.875,1007.63
807.174,974,982,975.75,973.625,974.25,980,983.5,981.875,978.375,981.125,983.5,986,985,999.5,996.5,1006,1006.63,1015.75,1010.75,1020.38,1013.5,1005.5,1013.5,1003,1006
807.441,988,985.125,997.875,973.5,990.375,985,999.5,978.375,979.813,994.625,983.813,996.75,1008.13,1014.88,997.438,1022.38,1020,1027.38,1030.25,1019.75,1024.63,1020.25,1024.63,1028.25,1020.88
807.709,968.5,974.75,978.625,973.375,982.625,979.625,977.625,974.875,981.25,980.75,984.125,982.75,987,995.125,998.375,1001.13,1003.63,1014.88,1013.13,1019.13,1005,1004.25,1005,1010.13,991
807.976,983.375,974.313,984.75,972.188,979.5,987.25,991,990.125,978.25,988.25,986.375,992.375,998.5,993,1005.38,1007.38,1013.5,1023.13,1023.5,1015.38,1015.5,1013.75,1015.5,1016.13,1009
808.243,970.25,973.875,977.875,971,970.625,971.375,975.125,971.5,975.25,985.5,983.125,984.5,986.5,990.875,993.625,994.125,998.5,1004.88,1014,1011.63,1012.88,1001.25,1012.88,1010.25,1002.63
808.51,969.5,978.5,974.125,976,981.125,983.25,973.5,983.625,980.75,984,977.5,982.125,986.25,994.875,999.625,1009.63,1012.13,1011.38,1010.75,1015.25,1009.63,1008.88,1009.63,1001.38,1005
808.777,973.25,981.375,976.25,979.375,980.75,976.75,983.5,982.125,988.75,992.25,987.5,998.25,994.75,994.75,1001.88,1004.63,1012.25,1021.13,1023.75,1016.06,1011.31,1015.75,1011.31,1008.13,1007.75
809.044,973,981.5,979.375,979.875,973.375,983.75,979.5,976.875,981.5,985.125,980.25,994.5,989.25,985.75,999.75,1002.25,1005.75,1004.13,1013.25,1016.88,1013,1013.25,1013,1015.88,998.625
809.311,987.125,978.375,983.625,976.5,978.5,976,985.375,987.75,991.625,985,993.125,1001.75,999,990.438,1001.06,1015.75,1017.75,1020.38,1025,1041.5,1026.25,1019.75,1026.25,1023.63,1013.13
809.579,973.125,971.125,970.125,973.125,973.5,978.5,975.25,978.5,985.25,993.25,994.875,987.75,997.5,995.125,1002.38,1004.25,1005,1009,1017.75,1018.13,1012.63,1001.88,1012.63,1007.88,998.875
809.846,985.25,977.625,986.875,982.375,985.5,987.125,991.625,990,984.25,994.875,997.375,995.5,1001.88,997.813,1006.63,1009.5,1015.5,1016.88,1025.88,1031.13,1027.25,1019.88,1027.25,1016.75,1011.5
810.113,980.375,981.125,983.5,980.625,976.5,988,983.625,992.625,983.25,996.125,991.625,999.25,995.375,1000.5,1010.38,1018.25,1018.88,1010.63,1025.63,1037.25,1024.75,1017.13,1024.75,1028.63,1013.63
810.38,966.875,975.125,970.375,973.25,978.75,974.625,977.375,983.625,986.125,988.25,979.75,983.375,980.625,994.25,993.25,998.625,997.75,1008.38,1010,1015.75,1007.75,1009.38,1007.75,999.875,1002.63
810.647,981.25,978.5,984.25,983.5,986.375,986,988.125,992.5,986.563,986.75,1001.75,1001.63,995.625,1004,1012.63,1011.38,1022.75,1025,1032.88,1020.13,1032.13,1024.5,1032.13,1028.5,1005.94
810.914,974.75,981.875,978.75,975.125,984.5,979.25,983.125,980.375,987,990,993.375,994,995.75,995.25,996,1006.5,1002.5,1012.75,1019.25,1024.5,1022.88,1019.38,1022.88,1015.5,1009.25
811.181,983.75,980,979,983.75,975.25,983.5,989.875,1001.38,993.25,993.875,998.875,1002.25,1003,994.5,995.688,1005.38,1016.38,1019.5,1030.13,1025.25,1020.38,1023.63,1020.38,1020.5,1009.75
811.448,976.875,970.375,979.25,965.5,974.125,978.25,980.125,978.75,988.375,984.75,988.5,989.125,988.625,993.75,995.375,1000.75,997.75,1012.88,1012.63,1021.5,1017.88,1010.25,1017.88,1010.75,1000.38
811.715,981.625,985.375,978.875,986.25,984.5,985.5,986.625,994.25,994.438,994.25,998.5,1005.38,998.25,997.625,999.25,1006.25,1015.63,1020.25,1019,1027.13,1025.5,1025.88,1025.5,1021.88,1018.5
811.983,983.875,988.5,984.875,988.375,983,992.25,992.25,992.25,1000.5,999.75,1000.25,1003,1009.38,1002.75,997.875,1016.63,1019.38,1025.25,1033,1029.5,1024.63,1027.63,1024.63,1021.13,1013.38
812.25,982.25,981.125,983.125,980.625,982.75,976.125,985.75,987.875,987.75,994.75,995.75,997.5,999.5,1001.75,996.5,1005.63,1008.63,1019.88,1022.25,1022.13,1032.25,1023.63,1032.25,1013.13,1004.5
812.517,988.625,989.5,981.125,985,984.75,990.75,994,995.75,1004.63,1009.88,994.833,1004.5,1007,1008.63,1019.88,1024.25,1021.13,1031.75,1038.25,1022.54,1039.63,1040.38,1039.63,1035.75,1005.38
812.784,980.75,985.375,978.875,981.625,973.5,984.25,988.375,994.5,1007.5,1002.63,993.917,1001.75,1004,1003.75,1010.31,1006.88,1013.63,1020.13,1025.5,1022.96,1032,1030.25,1032,1020.38,1006.25
813.051,982.625,976.875,975.75,973,975.625,976.375,984.125,996,998.25,987.75,993,996.75,993.25,996.25,1000.75,1009.13,1011.13,1020,1022.5,1023.38,1027.63,1031.75,1027.63,1024.88,1007.25
813.318,977.625,973.5,968.25,973.375,982.125,978.625,982.75,984,988.75,994.375,995.125,994.375,994.5,995.375,996,1001.38,1003.5,1011.75,1024,1026.13,1027.63,1020.88,1027.63,1020.75,1000.75
813.585,982.375,973.625,970,980.875,978.25,981.25,984.875,999.75,993.125,1006.13,993.75,1005.38,997.375,1003.75,994.125,1013.63,1010.5,1015.38,1026,1029.75,1024,1018.5,1024,1015,1001.38
813.852,974.25,973.75,971,963.75,964.625,977.75,980.375,982,986,991.375,992.375,990,981.875,986.125,992.25,998.5,997,1008.38,1020.75,1013.38,1027.25,1017.88,1027.25,1013.25,1002
814.119,985.75,973.875,974,975.375,977.625,983.625,976.625,993.75,999.375,1004.5,1005.25,999,1003.38,1009.75,991.125,998.75,1007.63,1011.75,1023.75,1031.63,1032,1032,1032,1022.38,999.25
814.386,979,973.625,974,972.625,974.75,985,993.125,991.875,995.875,1005.75,1004.13,1000.63,994.625,1010.25,1003,999.625,1004.5,1017.38,1031.38,1034.5,1030.63,1025.5,1030.63,1021.88,1015.38
814.653,985.125,981.625,984,981.5,982.875,986.625,992.125,995.938,1013.88,1009.88,1012.88,1018.38,1008.38,1012.25,1012.25,1016.75,1013.25,1027.88,1034.5,1041.38,1035.63,1041.63,1035.63,1036.13,1014.88
814.92,981.875,979.813,981.25,978.25,980.875,996.125,1001.5,1000,1004.38,1006.38,1011.75,1013.88,1014,1008.5,1008.5,1017.13,1024,1028.75,1038.75,1039.25,1040.63,1043.75,1040.63,1037.13,1010.75
815.187,991.125,978,983.375,981.125,967.75,981.125,988.25,990,1005,1007.5,1011.5,1008.5,998.75,1006.38,1004.75,1004.63,1004.88,1017.38,1025,1036.63,1029.38,1030.13,1029.38,1020.5,1006.63
815.454,989.625,983.875,979,985.125,981.875,986.75,990.125,997.125,1016.63,1015.38,1016.38,1006.13,1003.38,1002.75,1004,1008.63,1008.5,1023.25,1033.5,1046.25,1039.88,1036.38,1039.88,1035.75,1014.63
815.721,976.875,976.75,977.875,977.375,980.125,973.75,987.75,992.875,1006.75,1011.38,1007.13,1008.38,1001.5,997.625,1001.38,1004.5,1000.88,1012.88,1035.25,1038,1040.13,1033.75,1040.13,1023,1007.5
815.988,967,957.625,960.5,968.125,966.875,975.125,967.875,983.125,984,991.125,994.25,995.375,991.875,983.5,987.625,986.625,989.125,1007.25,1008.25,1020,1021.63,1021.5,1021.63,1014.38,997.75
816.255,980.375,977.875,972.875,974.875,973,986,990.125,994.625,1005.38,1003.38,1006.38,1006.75,1007.13,997.375,996.875,1002.63,1006,1017.13,1025.25,1026,1037.25,1027.88,1037.25,1033.5,1010
816.522,975,983.375,973.625,969.75,977.5,987.125,988.125,998.375,1003.25,1013,1013,1016.63,1009.5,999.5,1006.88,998.875,1012.88,1020.88,1034.88,1026.75,1039.13,1038.5,1039.13,1032,1018.38
816.789,993.25,983,979.5,968.25,982.625,995.75,996.75,994.063,1008.75,1011.88,1016.38,1011.88,1014.63,992.938,1009.25,1007.88,1025.63,1028.75,1034,1027.5,1045.75,1044.13,1045.75,1037.25,1017.75
817.056,973.125,970.125,968.375,966.75,966.125,969.375,978.25,989.75,997.5,1004.88,998,995.375,991.375,986.375,983.375,988.125,995.375,1009,1012.63,1028.25,1024.38,1020.25,1024.38,1013.63,1000.88
817.323,977.75,976.625,960.125,972.125,972.25,985.5,991.125,990.125,1007.5,1012.75,1006,1014.13,997,999,998.375,1001.63,1009.13,1016,1024.88,1031.25,1038.13,1023.13,1038.13,1029.13,1008.5
817.59,972.25,974,976.625,976.375,977.5,984.5,985.375,991.5,1000.88,1015.63,1008.44,1010.88,1013.25,1003,994.938,999.125,1009.88,1021.13,1030.25,1041.88,1042,1036.38,1042,1044.63,1012
817.857,982.875,971.375,969.125,972.75,974.125,971.625,988.75,993.625,992.375,1006.88,1010.88,999.75,992.875,994.125,991.5,998.625,999.25,1007.75,1022.75,1033.63,1033.75,1029.38,1033.75,1019.75,1007.88
818.123,967.75,968.75,960.75,962.25,967.875,971,974.75,983.25,989.5,994.25,994.375,997.125,987,982.5,986.25,991.25,988.75,998.5,1011.13,1015.25,1027.38,1023.88,1027.38,1011.5,994.75
818.39,977.75,975.75,965.625,972.625,973.625,974,980.625,1001.25,989.833,1008.38,1012.25,999.875,998.75,997.5,994.875,998.125,1002.75,1013.25,1028.38,1035.88,1041,1030.75,1041,1021.63,1013.5
818.657,985.875,969.5,979.5,972.75,977.375,977.25,992.625,997,990.167,1005.25,1013.75,1007.63,1013,1003.88,1000.38,998.125,1008.25,1010.25,1023.63,1026.75,1042.38,1042.63,1042.38,1027,1012.5
818.924,970.875,963.25,960.75,961,960.375,967.125,977,984,990.5,1000.63,998,996.625,987.75,978,983.25,982,986,996.125,1011.5,1017.63,1027.5,1024.13,1027.5,1016,998.625
819.191,973.875,968.375,970.5,968.75,965.5,979.125,980.125,999,996.125,1006,1011.38,1002.5,1003,995,996.5,988.5,998.75,1007.63,1016.5,1024.5,1040.63,1028.75,1040.63,1025.63,1003.25
819.458,989.25,971.063,978.25,969.063,980,985.75,997.875,1003,998.063,1022.63,1024.5,1027.38,1014.63,1011.63,993.188,1007.5,1009.5,1025.25,1038.88,1027.75,1043.13,1046.88,1043.13,1040.5,1009.81
819.725,984.25,973.75,970.625,969.375,974.375,979.875,991.375,995.625,1000,1013.25,1018.31,1003.75,1005.25,1002,989.875,996.25,997.75,1005.75,1024.13,1031,1045.63,1034.13,1045.63,1030.5,1016.38
819.992,978.625,971.75,960.25,963.75,968,970.25,977,988.375,1000.75,1013.75,1012.13,1001.38,997.125,992.375,986.375,988.125,990.375,1008.13,1020.38,1025.75,1036.88,1035.5,1036.88,1021.13,1010.88
820.259,979.125,971.5,969.75,959,972,976.625,983.875,998.75,1004.63,1021.63,1008.25,1008,996.625,996.375,994.375,995.125,1000.38,1005.75,1017.63,1029.63,1051.25,1037.38,1051.25,1031.25,1014.63
820.525,984.25,975.938,971.875,959.333,987.625,980.375,990.25,1009.38,1005.38,1017.13,1016.63,1018.88,1008.25,1000.25,998.875,1000.75,1007,1005.75,1016.88,1036.5,1049.75,1046.38,1049.75,1031.63,1018.88
820.792,985.125,980.375,983.625,959.667,970.375,981.375,991.875,999.75,1008.63,1019.13,1021.38,1009.13,1006.13,1005.5,999.5,1000.38,1003.25,1009.75,1026,1032.38,1045.38,1040.13,1045.38,1044.5,1019.13
821.059,981.75,971.875,960.625,960,961,969.875,981.875,981.25,998.25,1003.88,1005.13,997.375,990.125,993.75,977.375,983.25,978.875,989.375,1003,1023,1028.63,1023.63,1028.63,1019.13,1002.38
821.326,965.625,956,955.25,950,950.875,944,960.5,973.875,988.25,984.125,989.25,985.375,979.25,975.25,971.875,981.75,977.5,987.125,1002.25,1009.13,1023.13,1009.88,1023.13,1007,996.75
821.593,970.125,965.125,960.75,960,954.75,966.125,975.125,988.875,997.75,1004.13,1006,1000.13,989.875,985.5,973.25,986.5,985,997.5,1010.38,1011.38,1030.13,1025.25,1030.13,1010.25,1007.63
821.86,974.375,974,956.875,966.125,956.375,969.125,980.375,988.75,997.125,1007.25,1001.38,1004.25,993,985.625,984.25,993.125,989.875,989.625,1001,1011.75,1033.25,1021.75,1033.25,1026,1009.38
822.126,981.625,987.25,974.25,960.125,976.625,988,998.625,986.125,996.25,1027.75,1007.25,1020.25,1016.5,986.438,983.313,1006.38,1002.75,1017.88,1033.13,1013.81,1033.88,1050.25,1033.88,1043.25,1023.25
822.393,963.875,974.875,962.125,954.125,957.375,971,972.875,983.5,995.375,1002.75,1013.13,996.5,995.125,987.25,982.375,972.125,979.125,990.375,1003.75,1015.88,1034.5,1023.63,1034.5,1015.63,996
822.66,969.25,961.75,955.375,959,955.625,975.25,973.5,985.125,993.375,1005.25,1008.63,999.25,1001.13,992.25,987.5,990.375,989,1005.5,1009.13,1017.63,1043.13,1030.88,1043.13,1032.88,1015.25
822.927,979.375,972.25,976.5,963.625,968.125,972.5,983.125,989.5,995.563,1014.13,1010.5,1011.25,1007.38,989.125,990.5,995.5,991.5,1003.63,1006.75,1022.75,1040.13,1036.63,1040.13,1031.75,1017.38
823.194,987.125,967.313,972.375,968.25,972.625,976,981.5,994.125,997.75,1010.25,1015.63,1006,1011.13,991.5,987.875,983.375,989.5,999.5,1010.25,1027.88,1037.13,1028.38,1037.13,1028.5,1013.63
823.46,970.625,962.375,968.625,956.875,963.375,968,981.375,998.125,999,1014.13,1003.75,1000.88,995.25,983.75,981,978.625,980,984.875,1006.63,1020.5,1035.13,1037.13,1035.13,1025.38,1007
823.727,961.875,957.375,953.75,947.625,955.375,957.875,965.125,981.125,983.625,997.625,992.125,991.125,986.25,985.625,973.625,972.625,977.875,987.75,987,1008.5,1036.63,1014.38,1036.63,1018.38,997.375
823.994,977.875,964.5,963.25,965.5,957.25,969.5,972.5,983.5,996.75,1006.63,992.333,1001.63,987.75,986.625,981,975.125,979.5,995,1004.25,1017.25,1040.13,1040,1040.13,1030.75,1013.88
824.261,979.875,971.625,960.75,956.188,960.5,969.25,983.125,979.875,991.188,1011.88,992.542,1004.13,994.875,977.875,980.375,976,980.875,990.375,1009.88,1019,1044.5,1029.75,1044.5,1026.63,1002.75
824.528,964,960.25,951,946.875,945.875,949,966.25,976.25,985.625,999.25,992.75,984.375,986.125,970.375,964.5,964.375,965.875,980.625,987.625,1001.75,1024.25,1019.63,1024.25,1012,985.625
824.794,969.875,965.375,950.5,950.75,954.125,967.25,957,982.875,987,990.625,998,995.375,976.875,971.5,969.625,969.875,972.375,983,989.375,994.5,1024.75,1010,1024.75,1017.13,992.75
825.061,974.5,963.625,950.25,954.25,955.5,961.625,964.375,979.875,987.5,1007,1011,1004.5,991.5,975.125,972.625,972,975,987.25,994,1010.38,1031.38,1017.88,1031.38,1023,1002.88
825.328,971.375,965.375,956.5,955.125,955.375,954.25,966.5,977.625,988,1005.75,1006,998.875,989.375,978.75,967.75,970.125,977.625,987.375,997.375,1010.38,1027,1019,1027,1013.25,1005.75
825.595,959.625,952,949.75,944.875,942.5,958.25,956,971.125,981.375,993.75,987.125,982,978.375,965.375,961.625,965.25,965.875,959.125,981.75,996,1017.88,1008.75,1017.88,1009.13,979.625
825.861,968.75,963.625,958.125,953,951.875,961.375,970.125,973.25,989.625,996.875,1009,998.625,996.25,977.75,967.875,975.625,979.375,976.25,992,1011.13,1029.38,1031.75,1029.38,1030.25,1013.88
826.128,961.625,967.25,948.125,949.5,949.75,955.875,963.125,968.625,997.625,1006.38,1009.25,1002.38,985,975.5,971.875,967.875,967.375,976.875,984.25,1002.44,1025.06,1022,1025.06,1028.13,1001.63
826.395,972.25,960.375,953.875,946,946.375,949.375,957.125,964,975.375,988.5,990.125,989.625,979.5,973.875,966.75,962.625,963.875,963.125,976.25,993.75,1020.75,1003.88,1020.75,1012.25,993.75
826.661,958.5,962.25,942.75,939.25,940.5,952.375,960.375,966.75,985.5,986.5,1003.5,984.75,978.375,967.125,960.75,962.25,962.5,971.75,969.125,995.5,1019.5,1013.75,1019.5,1013.25,993.125
826.928,972,963.625,950,945.875,950.125,952.75,963.125,972.125,985.25,992.625,996.313,992.5,982.125,972.375,960.688,966,962.875,968.375,976.375,1001.13,1025.13,1012.38,1025.13,1011,1000
827.195,962,957.375,947.125,946.875,946.375,951.75,961.125,967.125,971.875,997.375,989.125,980.625,980.75,975.75,960.625,962.875,959.75,968,971.5,986,1018.5,1011.63,1018.5,1006.88,989.625
827.461,954.5,951.625,949.625,940.75,935,943.125,945.875,962.25,964.75,980.875,986.375,988.625,979.625,983.125,956.5,955,954.5,956.125,973.375,987.563,1011.38,1009.13,1011.38,1000.5,983.375
827.728,968.75,954.625,956.125,949.625,945.25,948.125,966,966.875,977.25,998.875,1007.88,994.625,988.5,990.5,960.625,969.25,961.5,971.75,977.125,989.125,1022.88,1017.88,1022.88,1015.13,989.438
827.995,977.75,957.625,948.125,954.5,950.375,952.125,964,963.125,978.75,984.125,1001.25,999.375,978.5,961,964.75,958.125,960.125,967,971.5,988.375,1018,1006,1018,1010.25,995.5
828.261,958.75,960.625,949.5,950.125,941,949.375,954.875,959.375,977.25,987.5,996.375,987,983.625,963.25,962.375,963.875,961.875,969.625,967.625,983.125,1013.13,1003.5,1013.13,1015.88,988.5
828.528,965.25,955.75,941,945.25,942.375,954.5,953.875,959.125,973.625,978.75,989.375,978,978,960.25,957.875,955,957.125,955.375,968.5,984.375,1013.75,1002,1013.75,1000.5,996
828.795,966,956.625,952,950,942.5,946.5,957.875,967.25,975.75,991,998.125,986.25,981.5,967.5,957.125,953.5,956.125,960,974.125,985,1014.25,1007.5,1014.25,1007.25,995
829.061,973,968.75,954.375,953.625,955.625,956.25,963,973.625,981.125,998.5,1001.5,1003.25,992.5,969.125,955.813,967.5,965.625,970.5,977,980.313,1031.38,1024.38,1031.38,1025.5,1005
829.328,957.25,946,938.875,938.75,931.875,935.125,941.5,951.875,964.625,974.625,980.625,977,969.25,953,954.5,950.25,943.875,947.5,957.5,975.625,996.625,994.375,996.625,992.375,988.25
829.595,965,946.125,954.125,935.313,940.625,941.25,951.125,971.875,972.375,998.125,997.25,989.125,992.125,951.875,964.5,960,963.75,956.625,973.25,982.125,1018.25,1008.75,1018.25,1014.25,998.125
829.861,947.125,946.25,939.375,931.875,926.75,928.75,935.375,945.25,949.625,970.75,977.25,965,955.75,950.75,939.875,938.5,930.625,935.875,946,954.875,990.5,979.125,990.5,978.25,965.875
830.128,949.25,942.375,939.75,937,930.875,935.875,939.5,945.625,961.625,982.125,989.625,978.625,972.875,950.75,951,945,940.75,945.875,953.125,976.125,1004.75,991.375,1004.75,1002.63,990.25
830.394,955.25,945.375,934.375,938.75,926,931.875,935.875,946,957.375,974.125,982.5,975.25,967.625,950.75,942.625,950.625,937.625,940,954.75,965.625,1000.5,981.125,1000.5,1000.75,984.25
830.661,956.875,945.25,941.25,939.625,937.125,939.375,942,946.75,961.625,981,983.625,977.5,976.25,955,955,946.5,948.75,943.75,954.5,967.875,1008,984.25,1008,997.75,983.625
830.928,953.5,943.5,934.5,930.25,924.25,939.25,932.375,944.375,954.375,979.375,979.25,973,969.625,954.875,948.375,937.625,944.375,937.625,945.5,959,998.125,990.375,998.125,984,977.5
831.194,958.75,943.438,937.25,936,937.5,927.75,936.75,942.375,958.625,968.375,974.5,979.875,964.25,954.25,960.5,941.75,930.5,941.125,949.375,954.875,994.25,982.625,994.25,991.375,981.375
831.461,949.75,943.375,940.125,936.25,928,928,934.25,951.125,958.75,971.625,979.375,978.75,968.625,954.125,958.792,942.5,937.5,947.75,944.25,954.917,999.875,982.75,999.875,1006.88,979.625
831.727,955.875,942.375,951.125,935.688,936.875,941.375,948.375,949.75,955.188,989.125,979.125,983.375,977.25,954,957.083,952.375,950,945.5,960.625,954.958,995.563,991.375,995.563,1004.5,979
831.994,941.5,941.375,941,935.125,932,927,932.5,946.375,951.625,970.625,978.875,972.5,967.25,953.875,955.375,943.25,935.75,938.875,938.75,955,991.25,978.75,991.25,979,978.375
832.26,951.75,940,932.875,930.125,918.375,932.625,933.375,938.25,952.125,969.375,978.875,965.25,965.125,953.625,938.75,934.25,930.875,927.5,938.5,951.5,989.875,971.5,989.875,991.75,982
832.527,942,926.5,921.625,912.75,910,917.125,918.75,928.25,941.75,948.5,961,959.125,943.375,939.75,928,918.625,919.375,923.25,926,946.125,980.625,967,980.625,975,961.25
832.794,929.75,928.5,917.875,909.125,906.75,909.5,912,925.125,939.875,944.5,958.75,956.125,951.25,937.125,925.875,925.875,917.5,922.5,925.375,937,972.875,959.125,972.875,976.625,964
833.06,947.5,933.25,933.5,932.375,919.375,921.75,926.75,936.75,949.625,967.125,962.938,976.25,957.875,950.75,938,932.875,933.75,926.625,944.125,955.875,993.625,971.25,993.625,982.75,975.125
833.327,942,938,935.75,927.375,928.625,929.625,932,935.875,945.75,971,967.125,973.75,962,949.875,950.125,930.5,934.25,926.375,943.875,952,994,975.125,994,985.25,980.25
833.593,936.375,934,928.25,923.125,921.375,915.875,925,933.375,946.875,956.875,962.25,964,962.5,944.875,930.875,934,917.875,922.375,934.875,947.375,989.375,967.875,989.375,983.375,974.5
833.86,944.25,930.875,931.625,927.375,911.375,920.125,923.125,934.875,942.875,956.125,966.75,964.875,953.625,949.5,937.75,930.125,925.75,924.5,929.625,951.25,989.625,965.875,989.625,979,970.125
834.126,936.625,933.375,923.625,921.375,915.125,913.375,916.25,929,946.25,952.125,959.25,956.125,955.625,941.625,934.313,924.25,920.375,916.875,928.625,938.5,974.75,961.5,974.75,981.875,962.125
834.393,934.875,933.75,924.25,917.75,912.375,912.25,918.875,920.125,932.125,951.125,958.125,957,955.75,935,930.875,927.375,919.375,930,924.875,942.375,970.125,955,970.125,972.5,956.5
834.659,937.375,933.5,919.875,921.75,911.875,916.125,921.375,923.375,942.625,949.625,966.375,960.625,954.75,943,929.625,919,923.75,919.625,924.5,935.125,971.125,966.75,971.125,977.5,972.25
834.926,925.125,921.75,907.125,903.75,897.75,903.875,903.25,913.25,918.25,939.125,940,942.5,938.125,919.125,913.125,911.25,905.5,906.125,905.75,920.75,950,934.5,950,950.75,945
