X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360
1.4281,763.5,763.75,763.125,763.5,764,764.5,767.125,769.625,769.313,775.75,771.75,774.25,784.75,786,789.625,788.25,786.875,791.125,785.625,779,777.875,771.75,765.75,767.563,769.25
1.42854,762.75,764.5,766.5,764.125,763,767.5,764.5,770.25,769,774.75,775.625,773.875,784.375,787.125,784.625,785.5,789.375,787.875,780.75,772.5,772.625,767.5,772.125,767.5,766.375
1.42897,764.375,768.125,765.875,770.25,766.5,766.75,770.375,770.375,769.625,772.25,775.5,779.375,786.75,788.125,792.875,791.625,791.25,785,785,782.375,776.875,772.875,770.5,765.875,769.5
1.42941,765.75,768.375,771.125,767.375,769.625,768.375,774.875,770.583,770.188,771.875,776.5,780.125,786.5,793.375,789.063,788.25,790,788.875,789.5,788.5,779.125,776.375,772.125,769.75,768.75
1.42985,769.75,765.75,768.5,769.125,769.75,770.25,772.375,770.792,770.75,776.125,775.375,781.375,787.875,791.5,785.25,788,791.25,790,789.25,782.25,782.125,774.25,773.375,772.125,770.25
1.43029,767.125,766,765.125,768.5,767,768.125,769.875,771,772.875,775.25,776.375,780.625,788.75,792,787.5,789.75,792.25,792.625,787.875,782.375,775.875,776.125,774.375,771,774.125
1.43072,767.125,765,769.875,763,767.625,771.75,769.875,770.625,771.5,775,776.25,783.25,786.75,787.75,790.25,796.25,792.125,791.5,788.25,782.813,782.375,775.375,775.25,771.75,771.75
1.43116,763.375,764.375,765.125,764.5,766.25,765.75,769.25,771.75,773.375,777.375,778.5,780,784.125,789.125,789.125,793.75,792,792,788.625,783.25,781.875,772.375,768.375,767.25,765.375
1.4316,768.5,765.875,765.625,769,768.5,769.625,769.375,773.625,772.125,777.375,777,779,782.75,786.5,789.25,792.625,795.625,796.75,788.375,781.375,778.5,774.625,772.75,769,768.125
1.43204,766.25,768.75,767,770.625,772.125,771.25,769.5,773.75,770.875,777.375,778.5,777.25,786.875,793.125,790.375,788.625,789.875,792.75,790.5,785.875,779.375,771.625,772.625,769.875,768.75
1.43248,767,766.25,765.25,772.75,770,767.375,769.625,774.625,772.25,776,775.5,779.25,785.125,795.375,791.5,794.25,794.25,798.625,790.25,786,779.313,777.25,773.5,767.875,768.938
1.43292,765.875,768.875,765.375,768.375,768.625,773.875,772.375,773,775.125,777.125,776.625,781,784.625,790.875,791.25,794.125,794.75,795.125,790,785.625,779.25,776.25,774.75,771.5,769.125
1.43336,767.5,769.875,767.75,770.125,771.375,773,770.625,776.75,777.25,780.625,781.875,784.125,788.25,791.125,793.25,795.125,791.375,798.375,795.125,788.75,783.375,776.625,774.375,773.875,773.125
1.4338,768.125,771.25,770.375,771.5,772.25,777.125,777.125,774.625,775.125,778.5,779.375,781.375,787.25,796.125,792.875,795,801.5,799.25,793.313,791.25,782.75,778,774.875,771.625,770.625
1.43424,769.438,766.375,768.25,770,768.5,773.25,778,772.5,771.75,776.75,777.875,776.375,786.125,794.125,792.5,796,801.875,795.125,791.5,788.125,776.75,773,775.375,768.125,771.25
1.43468,770.75,770.625,768.625,770.625,771.5,768.625,777.875,773.25,775.5,772.375,777.125,778.875,784.5,793,796.75,799.25,799.125,800.75,791.25,785.5,780.75,776.25,774.625,769.75,770.188
1.43512,767.5,766.25,767.25,768.75,770.75,773.625,772.125,773,774.25,774,773.25,779.625,788,792.25,796.75,797.875,795,797.125,794.25,785,778.125,772.25,772.5,768.5,769.125
1.43556,765.875,766.875,767.625,769.875,771.875,775.25,777.375,772.75,776.125,776.875,774.625,780.125,787.875,795.375,798.375,797.5,799.25,796,796.625,786.063,781.5,774.375,772.125,769.25,773
1.43601,767.75,767.875,765.875,769.625,774,771.25,770.75,773.625,772.25,777.625,779.875,779.25,781.875,794.125,789.75,797.5,802.625,798.5,796.375,787.125,781.375,775.875,772.625,770,770
1.43645,769.625,768.625,774.125,772.25,775.125,774.25,777.25,777.625,775.25,776.75,778.375,782.25,787.875,795.625,795.75,797.375,798.875,803.125,801.125,793.875,781.25,775.938,775.75,773.5,773.875
1.43689,766.75,768,773.25,769.875,771.125,772.375,771.375,775.5,774.75,780.625,775.875,780.5,783.625,795.25,796.875,796.125,800,795.75,799.125,788.875,781.125,776,775.125,771.875,770.875
1.43733,767.688,774.5,775.375,775.625,780.125,774,779.5,782.625,774.875,781.875,783.125,781.75,795.75,802.75,796,808,800.438,804.625,798.625,795.375,786.75,776.5,778.75,771.625,770.75
1.43778,768.625,769.875,770,773.5,769.375,775.625,777.375,779.625,775,776.375,779.25,780.25,785.75,791.625,795.125,799.625,800.875,799.375,799.125,789.5,780.375,777,769.875,771.375,770.625
1.43822,767.75,768.5,777.5,773.5,771.875,776.375,772.875,778.875,774.75,779,778.875,781.75,782.75,789.625,796.75,794.375,806.75,807.625,800.625,793.875,784.25,776.375,773.25,770.625,771.875
1.43866,767.75,768.75,772.625,769.375,774.875,775.875,779.25,776.25,775.375,775,776.375,780.5,790.375,795.375,802.625,800.25,804.75,800.625,796.875,790.5,784,776.75,773.75,771.375,772.625
1.43911,769.875,770.25,771,771.875,774.25,776.125,774.125,776.25,778.5,780.25,777.125,783.25,791,801,804.625,809.75,804.792,810.125,803.75,790.938,784.25,777.75,777.375,775.75,770.5
1.43955,772.5,772.125,775.125,772.25,779.75,774.5,778.625,780.875,778.875,779.125,779.875,788,792.75,793.875,804,809.375,804.833,807.625,804.375,791.375,784.5,778.75,775.25,774.875,771.75
1.43999,770.25,768.375,772.25,773.5,774.375,774.75,778.875,779.125,777.5,775.125,776.375,785.875,790.5,798.375,800.5,803.625,804.875,803.75,801.125,791,784.75,775.375,777.5,773.125,773
1.44044,772.75,774.625,772.625,778.25,774.25,775,779,779,780.375,780.375,777.75,783.375,792.875,796.5,803.25,800.5,806.25,805.875,807.25,793.625,787.125,781.625,776.438,776.125,774.5
1.44088,769.75,771,771.125,775.375,774,776.75,780.125,778.875,779.5,779,779.75,781.75,785.5,796.25,797.625,807.5,806.375,813.375,808.125,796.375,783.625,779,775.375,775.75,772.5
1.44133,771.75,773.5,773.625,773.375,776.125,777.375,777.75,779.375,780.75,780.25,782,784.5,793,801,807.375,807.875,806.5,814.875,799.5,793.625,784.438,778.938,776.75,776.375,776
1.44177,770.688,769.75,773.375,773.875,775.75,777,778.375,775.25,778.625,777,773.75,775.875,789.625,797.75,804,807.375,806.625,802.75,803.75,790.875,785.25,778.875,775.5,768.625,774.375
1.44222,769.625,771.25,774.875,772.875,778.125,776.5,777,780.875,777.125,777,778.5,783,792,793.625,806.375,809.125,808.75,804.875,806.25,793.625,788.375,778.5,776.5,773.625,771.875
1.44267,770.25,773.5,773.75,777.75,779.25,779.563,782,781.625,778.5,780,780.375,782.125,787.875,804.25,801.125,807.125,808.438,806.25,801.5,794.5,785.625,780.625,777.75,776,775.313
1.44311,771.75,775.75,775.375,778.75,779,782.625,784.875,780.625,777.75,780.375,780.375,786,792.375,802,807.125,807.875,808.125,805.875,804.25,791.25,789.375,779.625,779,776.125,778.75
1.44356,771,770.125,775.25,780,776.5,775.125,772.625,777.625,777,777.75,784.5,782.875,792.75,805.75,805.625,807.25,812.25,812.125,811,800.375,788.5,780.75,776.875,772.875,773.75
1.44401,772.75,770.75,775.375,777.5,779.5,780.25,782.875,780.625,781.25,777,781.25,784.125,790.5,801.25,803.25,809.5,811.75,809.625,808.375,797.625,792.375,784.25,777.625,777.375,778
1.44445,774,770.75,774.875,776.375,776.5,779.125,782.875,781.125,781.75,783.375,782.625,789.375,795.75,801.375,806,812.375,813.25,818.625,811.25,800.875,792.25,783.75,778.375,777.625,780.75
1.4449,771.875,774.25,775.375,779.5,780.125,783.25,783.75,781.625,778.125,780.75,784.875,787.5,795.5,803.375,803.438,816.75,816.5,819.25,810.625,801.875,791.875,782.125,777.5,777.375,778
1.44535,769.625,769.875,775.25,777.625,777.75,777.375,779.375,778.5,774.75,777.25,778.625,781,787.125,796.25,800.875,809.625,819.625,812.75,809.625,801.625,792.75,779.125,774.375,775.625,776
1.4458,772.625,771.375,777.375,776,776.125,782,781.375,784.875,779.188,781.625,779.375,784.625,792.5,806.5,809.375,814.75,816.875,816.5,808.875,797.125,790.375,781.625,781.875,776.125,775.625
1.44625,772.625,779.75,779.25,780.75,781.25,782,787,787,783.625,784.875,786.125,785.625,793.625,805.25,817.25,817.5,816.25,818.375,811.375,803.625,791.5,784.5,780.5,776.75,780.75
1.44669,773.063,778.625,780.75,782.625,783.875,783.5,787.5,782.25,778.125,781.875,777.5,786.625,796.625,808,808.5,812.125,815.625,825.5,812.75,802.063,791.75,783.313,778.625,775.563,780.75
1.44714,773.5,774.875,779.75,780.5,783.625,782,784.125,783.625,780.5,781.625,779.5,782.375,790.25,801.875,808.875,816.5,818.125,818.25,814.125,800.5,792,782.125,773.625,774.375,778.5
1.44759,777.25,776.75,779.25,779.375,783.125,782.25,787.375,783.625,782.25,779.5,782.125,784.875,794.625,803.125,809.25,812.75,822.25,812.5,808,800.375,791,779.375,775,776,780.25
1.44804,773.5,774.125,776.25,782.25,783.125,782.5,785.125,783.625,781.75,783,779,783.125,793.625,805,810.75,813.625,812,815.875,810,800,791.75,782.5,779.375,779.125,777.625
1.44849,778.125,775.75,778.625,783.125,780.875,786.25,788.625,788.375,784.625,784.875,782.625,788.375,794.25,800.75,806.25,815.125,823.375,821.25,817.313,799.792,794.813,788.25,784.375,781.75,778.5
1.44894,778.25,779.75,785.5,786.375,788.625,785.625,786.75,784.938,783.25,782,782.875,792.5,799.5,813.75,823.25,824,823,829.5,824.625,799.583,797.875,786.875,785.125,779.563,779.375
1.44939,771.125,772.75,778.5,781.25,779.625,781.25,783.625,781.5,779.5,779.75,783,783.875,797,806.5,816,816.75,821.25,820,810.375,799.375,792.375,785.5,777.625,777.375,780.25
1.44984,775.125,774.625,777.75,782.125,780.875,785.125,789.875,784.75,781.75,780.875,782,782.5,792.625,802.25,816.75,816.375,818.125,820.625,819.625,802.875,794.625,783.375,783.25,779.5,779.5
1.45029,773.625,778.125,781.125,783.375,783.875,788.25,788.5,784.188,782.625,781.875,783,788.75,799.125,811.625,815.813,821.75,818.083,828.25,815.5,804.5,797.125,786.25,786.625,780.875,780
1.45074,776.625,785,786.125,782.875,787.25,783.75,789.375,783.625,784.125,784.75,782.25,792,801.25,812.875,814.875,819.875,818.042,827.625,820.375,803.75,797.875,788.125,783.875,780.875,780.5
1.4512,775.625,778.25,776.25,779.5,783.625,786.125,785.5,783.75,780.5,781,777.625,785.875,796.25,803.5,813.5,816.375,818,823.875,816.5,803,792.5,786.875,782.75,780.875,782.375
1.45165,776.375,781.125,784.125,784.625,784.25,791.25,787.125,783.25,784.375,784.75,780.75,785,795.75,811.25,815.625,820,820,825.25,820.875,814.375,798.75,787.25,782.5,784,783.625
1.4521,777.125,780.875,781.125,788,786.5,788.75,791,788.625,786.75,787.375,784.875,791.5,799.375,815.75,818.125,820.25,827.75,830.625,818.5,810.25,797.875,787.25,783.375,783,782
1.45255,777.375,780.625,784.875,784.75,785.125,788,788.375,786.25,784.5,779.625,780.375,787.375,801,813.875,820.625,827,825.75,826.125,816.125,806,796.625,787.125,783.75,779.875,782.75
1.45301,779.625,781,782.25,786.375,783.875,783.75,788.25,787.375,784.125,783.75,782.75,785.625,797.5,808.5,814.625,821.75,823.25,825.5,817.5,808.625,798.25,787.25,784.125,785.75,786.125
1.45346,779.813,790.5,791.25,790.5,788.875,785.188,788.25,788.875,784.438,791.875,788.375,795.875,804,820,823.375,833.375,829.875,843.625,820,809.438,798.458,788.25,784.75,788.75,788.125
1.45391,780,783.625,782,789.125,790.5,786.625,788.25,790.375,784.75,785,781.75,790.25,797.75,815.875,819.875,826.875,836.5,832,822.5,810.25,798.667,789.25,785.375,786.75,787.25
1.45437,776.375,779.375,784.625,783.5,785,785.875,788.25,784.25,784.625,783.375,781.375,788.375,800.375,815.125,821.25,827,826.875,825,824.125,811.5,798.875,787.875,784.75,782.125,784.5
1.45482,778.625,779,782.75,784.375,787.75,785.25,786,784.5,787,787.125,786,794,803.625,816.625,822.5,824.125,827,831,821.375,810.375,797.875,790.25,785.5,782.125,784.25
1.45527,782,782,782.5,786.125,787.25,783.875,785.75,783.125,781.125,784.125,784,792,799.625,812.625,821.375,826.75,827.125,822.75,818.375,805.5,798.25,786.5,786.25,782.125,782.625
1.45573,783.375,782.875,787.125,786.25,789.75,790,787.875,786.625,785.5,784.75,784,789.5,797.5,808.75,814.125,824.625,828.25,826.875,829,814.375,804.375,792,788.625,783.25,787.5
1.45618,785.75,786.125,791.625,790.5,788.625,791.375,789.125,788.375,786.5,782.75,785.25,789.375,799,811.375,819.75,827.5,828.375,831.25,824.625,816.75,803.75,793,788.5,787,787.125
1.45664,779.125,781.125,787.625,787,791.125,792.25,794.75,793.625,787.875,786.875,786.875,795.875,801.75,819.625,819.625,827.375,833.625,832,831.125,813.25,804.5,793.5,790.125,787.75,792.5
1.45709,784.375,786.25,789.25,790.375,791.875,789.375,793.875,789.875,785.125,785.625,786.375,796.875,804.5,816.25,822.25,833,840.375,833.375,823.75,818.375,808.375,795.875,791.75,787.625,791.625
1.45755,783.125,788.5,787.5,789.625,793.375,792.75,794,790.5,788.5,786.75,789.5,791.75,798.875,818.875,825.5,832.25,840.25,831.375,834.75,816.5,808.125,798.625,788.125,792.375,790.75
1.45801,783.75,786.5,792.375,789.25,789.625,790.25,794.875,791.375,791,786.875,790.5,796.125,807.25,825,826,832.375,842.625,845.125,832.75,819.625,808.188,796.75,794.875,790.625,791.188
1.45846,786.188,791.125,794.5,797.25,794.125,793.188,799.5,792.813,790,789.75,792.25,796.25,811.75,825.625,826.063,842.125,844.5,844.25,831.375,822.25,808.25,801.75,791.875,794.875,791.625
1.45892,788.625,787.125,788.75,797.25,794.75,796.125,799.25,794.25,789,790.25,790.75,795.625,804.875,821,826.125,832.375,833.125,841.25,832.063,824.875,814,801.125,796.25,792.313,791.625
1.45937,782,781.25,789.5,788.875,792.5,794.875,789.625,788.75,788.25,785.375,791.875,794.25,803.375,817,821.5,831.875,844.25,841.5,832.75,815.375,803.75,795.5,790,789.75,791.875
1.45983,791.125,793.375,797.5,799.25,797,798,799.375,795.875,792.25,793.75,793.125,796.75,818.625,825.375,829.688,836.25,840.625,845.25,831.25,822.375,812.75,801.625,795.25,791.375,794.875
1.46029,793,798.25,798,803.75,801.625,801.125,802.5,802.125,791.75,799,801.25,803.375,820.125,828.125,837.875,843.25,839.875,853.375,837.5,830.125,811.25,802.5,800.125,792.5,805.125
1.46075,786.875,786.875,787.5,792.875,792.125,790.25,791.875,790.25,791.25,790,789.25,797.375,807.75,819.125,826.5,832.5,839.125,840.75,835,827.75,809.375,804.25,795.625,793.625,802.5
1.46121,797.125,795.625,793.5,799.875,800,798.875,799.25,796.875,794.375,791.25,796.625,802,815,827,832.125,839.625,843.25,843.375,837.125,828.375,813.25,803.875,802.75,793.375,801.375
1.46166,791.75,791.875,796,796.25,792.75,795.375,795.5,794.25,789,788.625,787.25,797.125,815.625,820.375,829.438,838,840.875,839,835,822.625,813.625,799,800,798,800.75
1.46212,790,788.75,795.625,793,795.625,795.813,796.125,800.125,789.313,848.375,794.5,800.125,808,825.875,826.75,831.625,838.5,842.125,844,823.375,811.75,807.875,800.25,800.25,801.125
1.46258,790.625,789.375,792.375,795.25,792.875,796.25,796.75,793.375,789.625,839.875,791.375,799.75,813,818.875,827.5,839.5,839.375,844.75,841.5,824.125,809.875,803.625,800.5,795.875,800.313
1.46304,787.5,791,790.125,794.75,792.625,795.875,793.875,788.25,789.625,793,788.25,796.5,813.5,821.5,833.25,840.375,837.375,840,831.25,820.5,813.25,799.75,799.625,796.875,799.5
1.4635,793.375,795.25,795.875,795.125,798.25,798.125,798.625,794.875,788.813,794,798.125,804,812.25,829.5,834.75,839.25,839.188,850,843.5,827.875,811.375,809.625,802.75,796.125,800.375
1.46396,786.5,791,796.375,791,795.375,791.125,793.75,793.375,788,792.375,788.875,802.875,814,827.875,831.875,842.125,841,839,835,821.875,812.5,809.375,804.125,795.375,801.625
1.46442,793.75,795.75,796.25,795.5,797.875,800.125,798.625,796.625,788.125,793.75,798.875,801.25,812.125,832.5,831.813,839.5,848,850.625,840.25,830.875,813.625,805.75,798.375,798.625,798
1.46488,788.25,790.125,795.375,793.25,791.75,792,793.875,794,788.375,795.625,792.375,804.75,812.25,828.375,831.75,837.75,851.625,851,837.625,826.875,812.5,801.625,802.625,792.5,796.375
1.46534,792.75,792.875,803,803.25,791.375,795.5,801.125,794.313,792.188,792.625,791,800.875,818.375,831.25,834.375,836.875,847.875,847.625,834.375,823.5,816.625,808.625,797.5,801.75,802.125
1.4658,794,795.375,796.375,800.875,798.5,795.875,797.625,794.625,796,797.125,799.5,806,816.625,827.625,837.125,847.25,846.5,850.875,843.875,828.875,827.5,812.875,807.625,803.625,806.375
1.46626,796.25,794.5,799,799.25,797.25,793.875,794.125,794.25,790.875,795.625,797.25,810.625,818.625,829.25,842,846,848.375,846.75,853.375,834.25,828.125,808.625,806.5,802,805.25
1.46673,791.75,794.5,795.375,797.75,796,795.375,797.5,794.313,794.75,798.25,798.125,804.75,822,829.125,840.438,845,844.875,843,833.875,824.125,820,810.875,807.125,799.75,803.375
1.46719,798.75,799.75,801.875,804,802.5,798.75,795.375,794.375,797.25,801.25,802.625,807.375,818.75,834.25,838.875,851.75,845.625,851.125,846.625,835.625,822.375,811.375,807.75,807.375,806.625
1.46765,796.75,800.125,802,798.75,798.625,801,801.25,798.375,797,797.625,801.25,809.125,824.375,835.25,838.625,844.875,846.375,846.75,848.875,831.875,826.875,815.063,812.125,807.875,809.625
1.46811,795,797.125,795.125,800.5,799.625,797.375,800.5,800.5,792.375,796.5,801.375,812.375,822.375,832.5,842.375,843.5,849.625,850.125,853.625,840.25,829.125,818.75,813,807.938,809.125
1.46858,800.875,801.25,803.5,806,806.5,804.125,800.938,802.375,800.75,802,802.75,813.125,823,838.875,847.5,851.875,849.25,854.375,851.375,838.25,827.375,810.125,813.125,808,811.25
1.46904,798.5,796.375,797.125,799.5,803.375,803,801.375,803,794.75,797.375,802.625,815.125,824.125,833.875,848.5,846.375,848.875,856.375,852.125,837.625,825.625,816,810.125,811.25,810.25
1.4695,798.438,800.5,801.375,806.75,800.75,802.875,800.75,797.875,798.75,795.875,799.25,814.25,825.5,836.125,845.75,848,849.75,857.875,844.625,835.875,826,813.125,808.125,808.625,807
1.46997,798.375,803.25,796.25,800.5,797.625,801.25,800.125,799.375,794.75,799.625,805.25,813.25,828,842.375,847,850.125,850.625,849.25,846.25,837.375,833.875,822,809.875,810.063,808.75
1.47043,799.625,801.125,799.75,803.5,805.375,802.25,799.375,803.25,798.75,802.625,804.75,813.625,827.5,843.375,849.5,846.5,847.5,855.5,857.875,848.25,832.875,819,811.625,811.5,810.5
1.4709,797.75,802.625,808.25,801.75,802,802.875,801.75,796.125,792.625,803.875,804.5,815.75,821.125,845.125,842.625,846.125,850.438,865.5,855.875,843.625,829.75,820.875,815.125,812.25,811.25
1.47136,801,802.375,806.375,809.875,803.125,802.625,801.438,800.625,801.25,803.375,805.125,816.375,831.625,838,846.75,850.625,853.375,853.125,852.375,842.875,830.625,819.125,814.625,815.875,810.813
1.47183,801.875,802.75,807.375,806.125,799.75,803.75,801.125,799.5,804.5,799.625,802.875,810,830.625,837.5,843,849.375,852.375,856.875,855.25,847,833.625,817.375,814.125,809.125,810.375
1.47229,801.313,808.125,805.75,810.75,805.25,799.375,800.875,802.375,802.875,804.125,806.25,818.75,828.625,842.375,842.25,855.125,853.688,854.625,855.25,837.875,836.5,820.25,820.375,813,810.875
1.47276,800.75,804.625,806.375,805.75,803.25,802.625,800.625,801.5,804.5,811,804.375,822.75,830.25,842,841.5,847.75,855,861.875,851.125,842.625,835.125,827.375,823.75,820.75,819.125
1.47322,808,809,806.25,810.875,806.5,801.25,801.875,805.375,801.375,806.625,804,818.5,836,843.25,844.625,847.75,848.5,862.625,859.875,844,831.625,829.125,818.625,816.75,815.375
1.47369,804.75,802.25,803.25,807,803.875,802.563,808.75,807.5,796.5,811,810.75,817,829,847,846,854,866,864.75,857.5,847.25,839,823.375,824.375,817.125,818.375
1.47416,803.125,802,803.375,804.75,800.75,803.875,805.375,804.5,802.25,804,811.125,818.75,830.5,845.625,847.375,849.25,860.625,859.5,856.75,844.875,839.75,825.875,819.75,818.875,818.375
1.47462,805.375,805.25,808,810.5,802.375,804.375,806.375,807.125,804.25,809.75,812.75,828,840.875,851.25,852.375,856.5,862.875,860.5,855.875,845.625,836.5,825.625,822.25,823.125,820.5
1.47509,810.625,809,812.125,808.25,812.75,807.25,805.125,808.75,805.938,811.625,813.125,815.625,839.625,845.375,851.375,850.25,854.5,864,865.875,851.375,842.5,833.188,832.25,827.75,825.75
1.47556,807.25,809,806.5,806.875,808.375,806.625,803.875,808.75,807.625,814,815.75,821,829.125,848.25,851.75,853.875,862.25,870.375,865.25,857.125,846.625,840.75,835.625,824.375,826.375
1.47603,807.875,810.875,812.125,810.125,803.25,807.625,805.75,805.125,804.125,805,814.25,827.25,831.375,846.625,852.75,863.5,861.063,869.125,862,844.25,837.5,829.875,826.625,826.875,827.375
1.47649,806.5,806.875,811.875,809.125,802.875,804.25,806.375,808,801.25,811,817.25,825.5,842.25,847.25,853.75,855.75,859.875,857.625,858.875,851.875,844.625,839.375,827.375,831,825.75
1.47696,811.75,812.75,811.125,811.625,812.625,809,807.875,807.875,803.25,811,816,829.25,841.75,850.125,850.875,857.5,858.75,872.75,859.375,852.875,844.375,834.625,828.125,826.375,821.5
1.47743,813.75,810.375,811.75,810.25,807,811,805,808.25,810.125,809.25,813.625,828.625,843.125,848.375,856,859.375,861.75,866,859.875,846.125,838.75,835.875,827,821.5,819.625
1.4779,813.875,809.875,815,815.75,810.625,810.125,806.75,805.75,814.5,819.25,813.625,824.875,843.375,853.75,858.625,852,864.75,864.75,860.125,854.625,843.875,833.25,832.25,832.125,829
1.47837,811.875,809.75,809.5,810.75,805.875,804.375,806.25,808,807.5,813.875,824.625,834,848.75,852.75,862.75,864.125,860.125,863.5,859.125,857.375,850.125,842.25,840.625,831.625,830.875
1.47884,813.625,810.75,813.125,815.625,812,815.625,810.125,815.75,813.875,815.875,823.75,833.875,845.625,859.75,858.25,858.5,868.375,879.25,865.813,865.375,859.25,848.625,842.5,834.25,830.75
1.47931,817.188,813.75,816.625,815.125,815.75,811.75,814.875,815.75,814.75,819.25,825.125,836.125,843,845.125,849.875,855.75,869.125,875.125,872.5,864.25,853.875,845.5,843.875,833.917,830.083
1.47978,820.75,822.5,818.75,817.375,814.75,811.25,812.5,815,813.375,821.5,820.125,840.75,852.375,857.125,860.875,868.5,869.375,861,867.875,862.75,859.625,845.125,846.125,833.583,829.417
1.48025,812.75,816.875,814,815.25,808.125,809,810.5,813,812,822.25,826.875,842.5,845,854.75,857.25,866.875,864.375,866.875,863.875,850.875,848.625,844.75,832.625,833.25,828.75
1.48072,817.75,816,812,814.125,812.375,811.5,807.125,808.625,810.75,821.875,823.75,841.875,851.875,857.625,855,866.25,868.375,870.875,864.125,864.875,849.5,843.625,841.375,833.625,828.625
1.48119,824,822.875,819.75,821.875,814.25,812,811.375,811.25,809.625,828,830.875,840.5,852.875,855,868,864.25,868.75,869.625,872.5,866.625,853.25,847.125,848.125,837.625,835
1.48166,820,817.625,819.25,819.75,817.125,812.5,813.75,818.125,818.5,825.125,828.375,842.375,855.125,865.5,873.375,861.375,868.75,876.625,869.125,865.875,858.125,850.625,848.5,840.25,838.875
1.48214,820.5,818.125,817.75,816.625,815.375,813,809.375,814.625,821.375,823.75,831.125,836.875,843.875,860,863.5,861.25,870.875,876.125,869.5,867,862.25,855.5,847.5,843.25,837.25
1.48261,822.438,823.375,819.5,826.375,816.25,813.875,817.875,824.25,821.375,832.625,837.25,841.75,850,868.875,864.5,868.375,872.625,878.5,869.875,867.25,864.25,854,852.25,843.625,836.125
1.48308,824.375,822.375,821.75,814.875,814,814.75,818.625,819,819.875,828.125,835.25,848.875,863.875,868.25,865.125,866.375,874.375,877.875,870.25,871.75,865,854.375,850.875,845.375,836.875
1.48355,824.125,826.5,823.625,817.5,810.875,813.5,819.75,819.375,822.75,832.625,833.375,851.375,857.375,861.125,862,874.75,868.375,869.75,871.125,863.25,867.75,858.75,851.625,848.625,842
1.48403,821.875,821.25,816.375,816,819.625,816.625,819.625,822.875,823.75,828.125,832.625,850.5,862.75,862.875,869.375,877.25,877.125,882.75,869.25,869.625,866.875,858.125,855.875,849.5,832.125
1.4845,823,821.625,820.5,812.875,809.875,817.125,815.625,821.25,821.125,828.375,838.625,846.875,860,862.375,868.125,873.75,873.875,874,880.875,873.75,873.625,863.625,857.625,855.5,843.375
1.48497,829.375,825.625,825.5,822.375,819.5,817.938,818.25,822.5,826.25,829.5,841,846.375,853.75,868.375,866,861.75,879.75,874.75,882.75,882.125,873.25,866.125,858.75,856.125,839.875
1.48545,827.375,829.625,828,820.25,822.25,818.75,817.063,821.75,824.75,839.875,842.125,859.375,862.25,870.125,874.875,886.625,889.5,890,886.375,880.375,872.75,866.125,863.5,858.125,841.813
1.48592,827.25,824.25,820,820,814.25,814.5,815.875,824.5,825.625,840.375,838.5,850.5,862.875,874.75,876.5,872.875,868.375,876.5,878,875.5,874,864.875,863.75,853.5,843.75
1.4864,836.125,831.625,825.5,821.625,822.625,822.5,822.625,825.625,830.625,843.625,842.75,857.5,873.75,871.375,874.625,874.5,878.75,883.5,883.375,885,880.375,871.25,863.313,860.375,850.25
1.48687,836.75,830.75,823.625,825,821.125,821.875,821.875,824.375,829.125,840.375,847.25,858.625,864.5,864.875,866.5,874,876.875,880.5,891.25,883.625,882.125,871.375,862.875,852.5,850.5
1.48735,832.5,828.75,825.5,825.25,818.125,817.75,821.583,823,828.75,842.25,852.25,867.125,872.25,868.25,871,868.125,884.5,896.75,889.875,887.625,881.75,874,863.833,861.25,849.875
1.48782,838.5,834.625,829.625,827.25,823.5,817.563,821.292,834.625,836.125,846.875,851.5,856.5,867.875,885.625,865.688,872.5,877,888.375,893,883.188,880.75,872.792,864.792,858.563,850.875
1.4883,830,827.5,826.875,821.5,814.375,817.375,821,833,834.125,839.625,847.25,855.625,858.5,872.875,860.375,866.25,869.5,871.875,882.5,878.75,879.75,871.583,865.75,855.875,851.875
1.48878,841.375,827.125,824.25,821.25,817,819,822.375,828.625,834.25,843.75,849,854.625,876.375,869.875,865.625,870.75,876.375,883.375,887.25,883.875,879.125,870.375,864.25,859,851.875
1.48925,839.875,836.25,834.125,822.5,820.25,820.25,827.563,831,834.625,854,858.375,869,871,877.25,873.063,878.625,880.5,882.625,885.5,881.625,884.75,871.125,872.5,867.25,850.5
1.48973,839.25,836.375,832.25,830.375,825.25,821.5,832.75,833,841.25,845.5,862.375,869.75,870.875,877.75,880.5,880.625,890.625,892.5,893,882.5,895.125,871.625,876.375,867.875,852.5
1.49021,838.938,836,831.5,830.625,823.375,826.5,821,834.25,838,843.375,852,863,866.75,862.875,864.25,879.5,888.75,896.25,893.375,883.375,887.25,872.125,868.75,865.875,854.5
1.49068,838.625,835.375,829.75,832.625,828.25,828.75,827.875,839.125,842.5,855.75,867.625,876.5,882,878.75,873.75,882.25,889.625,890,893.5,889.875,896.125,889.625,878.125,870.75,856.25
1.49116,837.75,828.375,829.875,827.25,817.25,824.375,827.75,837.25,841.375,856.375,859.375,866.75,874.375,879.875,881.25,874.375,876.625,877.25,889.25,894.125,894.625,891.875,875.375,870,858
1.49164,842.875,841.25,832.75,828.5,827.25,828.625,830.25,836.125,839.25,861.875,864.375,873.25,879.125,877.125,877.375,882.125,881.875,896.125,899.625,902.25,902.25,893.625,886.625,877.5,862.75
