X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,103 pts LE smooth of B,103 pts LE smooth of C,103 pts LE smooth of D,103 pts LE smooth of E,103 pts LE smooth of F,103 pts LE smooth of G,103 pts LE smooth of H,103 pts LE smooth of I,103 pts LE smooth of J,103 pts LE smooth of K,103 pts LE smooth of L,103 pts LE smooth of M,103 pts LE smooth of N,103 pts LW smooth of O,103 pts LE smooth of P,103 pts LE smooth of Q,103 pts LE smooth of R,103 pts LE smooth of S,103 pts LE smooth of T,103 pts LE smooth of U,103 pts LE smooth of V,103 pts LE smooth of W,103 pts LE smooth of X,103 pts LE smooth of Y,103 pts LE smooth of Z
894.16,763.125,761.5,763.25,765.25,760.625,764.5,762.625,764.75,764.25,764.625,762.125,763,761.25,762.75,764.375,763.75,765.875,763.25,766.5,763.063,764.5,767.25,764.5,766.5,766.375,762.997706977164,763.253884357913,763.526208849459,763.158465078558,763.306244743746,763.503685261326,763.481153631443,763.814967075017,763.619195324676,763.779577030227,763.400011457411,763.056124442973,763.34185620785,762.985112027481,762.972038174532,763.62580901971,763.756170811045,763.592419072672,764.519965929063,763.908999618989,764.954995242976,764.531741433232,764.954995242976,765.555225439708,764.844924520824
894.424,762.875,762.375,761.75,764.125,762.25,763.875,761.75,765.625,763.5,762.25,762.125,761.625,763.25,763.5,764.125,764.125,762.625,761.875,761.375,763.25,765.75,762.75,765.75,766,766.875,762.929593161818,763.213342807341,763.459570441978,763.084506671304,763.2121527841,763.386047303201,763.338404580732,763.692462308037,763.504831606716,763.699307398909,763.335063533255,763.006577713278,763.288525558732,762.964411463831,762.892813137753,763.544434119056,763.682288669602,763.46060333877,764.414859839346,763.825051298104,764.903197217087,764.445262980007,764.903197217087,765.492152212405,764.778612773477
894.689,761.375,767.5,765.625,766.625,765.375,764,765.5,763.375,763.5,763.125,762,765.625,765.125,762.375,764.375,760.75,765.375,762,764.75,765.75,764.75,765.375,764.75,766.125,762.125,762.860971154163,763.169302713104,763.392427934664,763.009845745457,763.115006605923,763.267966333879,763.194038454755,763.567665552798,763.38995136292,763.618045304728,763.270464147699,762.958647423113,763.235075836228,762.944114856023,762.810775627398,763.461271250249,763.605167430067,763.328379895203,764.305879129893,763.738838001481,764.849771401565,764.353545637872,764.849771401565,765.424419926987,764.708639889318
894.954,764.375,757.375,759.125,761.625,761.875,761.5,760.75,759.875,762.375,763,762.75,761.125,761.125,761.25,763.875,760.75,760,761.125,765,763.5,765.125,758.5,765.125,762.75,762.875,762.792339326959,763.121508421679,763.325201660031,762.934472237988,763.015342645999,763.149874888952,763.048864503592,763.440856744488,763.275582700265,763.536047217214,763.206365951652,762.912294534318,763.181832357883,762.924491252726,762.726282157939,763.376523862313,763.524952295757,763.196514621464,764.193583397393,763.650717294642,764.794660685013,764.256895325953,764.794660685013,765.352624261799,764.635189780288
895.218,762.75,763.75,761.5,761,764,761,760.875,763.125,764,760.375,764.375,761.875,763,761.5,761.875,761.5,762.125,763.75,763.5,764.875,763.125,760.875,763.125,764.875,763.75,762.724210484059,763.069965297009,763.258366120532,762.858531410202,762.914068790808,763.032400538739,762.903753817472,763.312488990085,763.162727660946,763.453746844325,763.143051442886,762.867422579536,763.129352458709,762.90568092425,762.639755401414,763.290687614573,763.4418014937,763.065598068972,764.078909391609,763.561015398933,764.737991200887,764.155696592325,764.737991200887,765.277194472724,764.558739689085
895.483,763.25,758.875,760.375,760.938,762.25,761.625,761.75,764.5,763.375,765.125,759.75,760.625,763.5,760.125,761.375,762.625,760.5,760.125,762.25,760.25,762.25,763,762.25,766.5,764.625,762.656579217191,763.01439046888,763.19168201828,762.781720385315,762.811312624882,762.915233259611,762.758141871598,763.181815296597,763.051173103386,763.370761484495,763.080217335563,762.823599373478,763.0779915758,762.887512844457,762.550741574892,763.203561786914,763.355134112987,762.934894105944,763.961673461741,763.469127133423,764.679304164937,764.049532288766,764.679304164937,765.197780070809,764.479264908985
895.748,762.5,763.625,762.5,760.875,760,761.25,764.875,761.375,762.375,761.5,763.125,761.75,765.5,764.375,760.917,764.75,760.75,764.125,762.125,762.875,763.438,762,763.438,764.625,762,762.590396544139,762.955059646641,763.125528010725,762.704741273564,762.708227159071,762.799277541851,762.612951329014,763.049647700232,762.941684511399,763.287576285775,763.018159729818,762.780805839906,763.0284450425,762.869910953715,762.459724765772,763.116078154902,763.265516517271,762.805212327226,763.842607293951,763.375338010558,764.618813316164,763.939363401523,764.618813316164,765.115125888927,764.397598266004
896.012,763.25,762.5,762.5,760.625,763.5,764.5,761.5,760.563,761.125,761.375,761.875,765,763,764.375,760.458,763.25,767.25,763.25,761.25,761.75,764.625,764,764.625,766,763.5,762.526653098425,762.892461357646,763.060301797682,762.628184498341,762.605845295528,762.68553840646,762.469071855568,762.916918443447,762.834838861199,763.20472840696,762.957137388261,762.738867017646,762.981253454289,762.852704459581,762.36730406259,763.02912946474,763.173668497883,762.677527438133,763.722389329716,763.279944160358,764.556702547169,763.82634370208,764.556702547169,765.030114498402,764.314611840594
896.277,760.75,758.625,762,760.375,761.5,758.875,758.625,759.75,759.5,757.25,762.625,761,758,757,760,760.375,760.75,760,763.25,762.25,761.875,760.75,761.875,760.625,761.375,762.4655524554,762.826610495044,762.995886728784,762.551695251628,762.504033537999,762.574149498074,762.325779452673,762.783200393253,762.729962964096,763.122242025832,762.896871477397,762.697275174164,762.936670604772,762.835559241754,762.273135964365,762.942439936069,763.079284308296,762.551565195053,763.600505954042,763.182356139475,764.492292266354,763.710405749565,764.492292266354,764.942405134082,764.230316655344
896.542,761.625,762.5,765.625,760.125,759.25,762.375,759,761,760.25,761.625,759.375,758.5,762,762.25,761.25,761.25,762,760.75,767.75,761.875,765,764,765,765.625,763.375,762.407377779784,762.757828638266,762.932480723086,762.475735971384,762.40334387331,762.465887599837,762.18354804704,762.649292070499,762.627113960097,763.040718254621,762.837436986141,762.65578142251,762.894890111921,762.818375340921,762.177766453421,762.856206514762,762.982762883723,762.428104539344,763.477743375644,763.083142033941,764.4252132008,763.592579408669,764.4252132008,764.852080042967,764.145208408553
896.806,759.125,759.25,764.375,759.5,760.5,759.125,765,761.375,761.25,760.75,762,762.75,761.875,760.375,759.375,761.375,762.75,760.125,761,764.375,765,763.625,765,765.625,762.75,762.352279029081,762.686624285323,762.870241365597,762.400675324784,762.304495166018,762.361512200372,762.043188354806,762.516081625207,762.526407549276,762.960830857174,762.778947943814,762.614443565246,762.856120507097,762.801051380552,762.081886890765,762.770612767109,762.884665050852,762.307799745986,763.355021870839,762.982953023236,764.355406674982,763.474026093397,764.355406674982,764.759508721134,764.059808722219
897.071,759.5,762.875,760.875,762,761.5,759.875,761.375,762.25,764.125,762.5,762,763.5,762.125,763.25,761.125,758.375,760.625,761.5,762.625,763.25,761.75,764.75,761.75,760.375,762.5,762.299838288694,762.613239277819,762.808954128199,762.326327365559,762.207662230187,762.261101097739,761.904529409927,762.383283294571,762.427150760969,762.882693235992,762.721093169072,762.57315566888,762.820752757916,762.78330639212,761.985558801223,762.685184883541,762.784820606514,762.190333210913,763.231993904282,762.881405477217,764.282438781384,763.354978556473,764.282438781384,764.664446367797,763.973987500626
897.336,761.375,764,763,765.25,760.5,763.5,760.625,762,763.25,763.5,762.563,763.25,762,762.563,761.75,765,762.75,761,761,763.125,763.5,761,763.5,768.125,763.25,762.250136003064,762.538685869698,762.749101411172,762.253686498515,762.114013451995,762.165392010834,761.768862518419,762.251906390282,762.330012311964,762.807150301072,762.66427417259,762.532171299183,762.789227880868,762.764989265534,761.890101475246,762.600406479963,762.684262319158,762.076807640417,763.109384512718,762.779373932956,764.206929619145,763.237085595553,764.206929619145,764.568046523669,763.888401303124
897.6,763.25,762.125,759.625,763.375,758.5,759.375,764,761.625,762.375,764.25,763.125,760.75,760,761.875,758,762.75,762.25,762,759.125,763.375,763.375,762.25,763.375,764.375,761,762.203158189964,762.463966053547,762.69121457368,762.18370530149,762.024667109995,762.074918013081,761.637229649362,762.122926113754,762.235779635346,762.734861431601,762.608797914712,762.491712465835,762.761557105508,762.745985666054,761.79684513647,762.516765177381,762.583909180992,761.968185920184,762.987760372773,762.677681290869,764.129741750534,763.121913927012,764.129741750534,764.471514339492,763.803688352595
897.865,762.875,760.5,763.5,762.875,761.625,760.25,762.625,762.75,762.25,761.375,760.875,764.875,766.625,760.375,762.625,763.625,762.5,763.625,763.75,761.375,766.625,762.5,766.625,762.625,764.5,762.158238460227,762.389255783636,762.635399260157,762.116515397949,761.93957896905,761.989213644534,761.509283497056,761.99589782055,762.144141525996,762.665750701963,762.554341935817,762.451663112139,762.737260259647,762.726045650039,761.705931206782,762.433811328464,762.483549354493,761.864321202565,762.866336352607,762.575852218014,764.050967855248,763.009634725894,764.050967855248,764.374895346272,763.719662943027
898.129,761.75,759.75,762.5,760.625,759.875,760.125,758.625,761.625,760.625,762,762.125,761.625,762.875,760.688,761.25,763.375,762.75,761.25,761.375,763.875,766.875,761.75,766.875,764,762.375,762.1150643298,762.315498341,762.582214397902,762.052855412856,761.859334273759,761.908550370993,761.38611133603,761.871884331861,762.05568495443,762.600352284932,762.501036980652,762.412385134753,762.715634180392,762.705059973192,761.618579684109,762.35235706975,762.384216227891,761.766109866953,762.745988544569,762.474767990013,763.972039510904,762.90143862033,763.972039510904,764.279325945798,763.637261226255
898.394,762.75,763.25,763.25,759,761.125,760.625,760.5,760.5,763.75,758.375,763.75,762.625,762.25,761,762.375,761.75,762.75,759.5,760.875,760.375,765.375,761.875,765.375,761.625,765.375,762.07295562615,762.242578484066,762.531432285627,761.992820689317,761.783458378651,761.832122728525,761.266990494881,761.7501436367,761.96946994837,762.538510314446,762.448421734291,762.373761155323,762.695948857249,762.682741468623,761.534570974401,762.271960780692,762.285350638486,761.673071621881,762.625723615581,762.373630441749,763.892991375055,762.796883076454,763.892991375055,764.184496312075,763.556518617573
898.659,763.125,763,763.375,760.625,762.625,764.25,760.875,760.5,763.375,764.5,763.75,761.625,763.375,764.5,762.688,762.25,762.125,763.625,761.25,765.25,765,764.125,765,765,763.25,762.031652192241,762.171067412635,762.483113439544,761.936988541247,761.71217716578,761.75966052909,761.152514565715,761.631143671344,761.885595779046,762.4805099572,762.39674793004,762.335978095529,762.677676457584,762.65894097628,761.454502866389,762.19313904186,762.187573410461,761.585373657714,762.50590735466,762.272672359012,763.814563161897,762.696373745122,763.814563161897,764.091033955256,763.478264552746
898.923,763.125,765.125,761.375,762.25,762.375,762.625,759.625,762.375,761.75,761.375,764,761.125,760.75,761.5,763,764,765.5,760.25,763.75,763.5,763,765.125,763,763.125,761.125,761.990998105131,762.101472614137,762.437497635651,761.885650065155,761.645555768378,761.690815224037,761.043198431358,761.515413583899,761.804122386134,762.426822372224,762.346501764123,762.299343949992,762.660576610136,762.633506959926,761.379040863439,762.11640946423,762.091685724542,761.50308756467,762.387151844883,762.172254683902,763.737233990824,762.600209570858,763.737233990824,763.999763825977,763.403217330921
899.188,762.125,767.25,762.875,763.625,766.75,762.625,762,762.625,765.125,765.5,764.25,764.625,762.5,764.375,762.625,764.125,762.25,762.625,762.75,761.75,764.25,765.75,764.25,764.625,763.813,761.950556051535,762.033274569248,762.3943556091,761.83855714918,761.582837292506,761.62453070986,760.938344145375,761.402272613918,761.72403959531,762.37734538575,762.297633532198,762.263863157437,762.64429311819,762.606079528825,761.308224158661,762.041286613259,761.997355168004,761.425550406768,762.268793550274,762.071649964987,763.660279484409,762.507516291491,763.660279484409,763.910639530436,763.331080887838
899.452,763.75,765.375,764.625,762.875,765,765.625,765.375,761.875,762.25,765,764.875,766.75,763.375,764.625,765,763.625,763.625,766.375,764,761.5,764.188,768.125,764.188,768.875,766.5,761.910548353061,761.96684366379,762.353730631245,761.795543626122,761.523934923557,761.560880413647,760.838616168491,761.292665178603,761.645604458963,762.332332192543,762.250589052775,762.230102583599,762.628687106909,762.57664409047,761.243015737827,761.96846361364,761.905398830196,761.35310660637,762.151841290879,761.971789160124,763.584094646014,762.418503134195,763.584094646014,763.824460458841,763.262425376489
899.717,759.25,757.375,765.25,762.125,761,762.625,758.125,761.125,758.75,762.75,762.875,760,758.25,758.5,759.75,761.375,760.125,761.25,762.625,761.25,764.125,762.125,764.125,763,763.125,761.870816692174,761.901313284019,762.314752359279,761.755977746702,761.467860525208,761.498934205208,760.742990695217,761.186053662568,761.567971603352,762.291232633934,762.204959361988,762.197877595428,762.613492530594,762.544887419355,761.183268934282,761.897524637714,761.815132949155,761.285401459798,762.035719179592,761.872023155793,763.507734590455,762.331820865894,763.507734590455,763.740755914827,763.196631221886
899.981,764.25,763,763.5,761.375,760.875,762,762.25,760.688,763.75,760.875,759.625,761,765.125,763.375,762.25,763.125,763.25,761.75,763.25,761.125,766.125,763.375,766.125,765.375,764.5,761.831581635191,761.836919862246,762.277033634888,761.719317865736,761.414435891351,761.438726638211,760.651666369736,761.083296161551,761.491493534742,762.253680950272,762.160912437277,762.167256413862,762.59862110432,762.510915396072,761.129449363484,761.82909225859,761.727161314248,761.223018213684,761.921505837961,761.772960666905,763.431540029711,762.247322298132,763.431540029711,763.659853744857,763.133824263316
900.246,762.125,763.125,761.375,761.563,761.375,765,763.375,760.25,762.875,764.5,759.375,763,763.375,765.5,758.875,760.75,763.5,763.25,764,762.75,764,763,764,763.125,764.875,761.792499133904,761.772661667045,762.239714123899,761.684955866048,761.362774385037,761.379379701052,760.563597862385,760.983879152026,761.415255719936,762.218957657359,762.117910540218,762.137862625451,762.583751355978,762.474374855445,761.081049480888,761.762777165162,761.640873913565,761.165763745173,761.808585919883,761.673699857091,763.354641978792,762.164006133319,763.354641978792,763.581244789116,763.073082292856
900.51,762.875,760.875,762.25,761.75,764.625,761.875,759.375,760.625,761.5,762.625,761.5,761,762.25,762.5,761.125,763.25,761.5,762.25,767.625,759.125,761.875,761.75,761.875,763,764.5,761.753299279358,761.708392286992,762.20250400074,761.652320714018,761.312687812974,761.321035567489,760.478817160583,760.888429912417,761.339324274648,762.186707724979,762.075887260825,762.109691737522,762.568509329172,762.435434210266,761.037896657886,761.699137213583,761.556725986226,761.113854800932,761.697807065738,761.574645903679,763.277154639731,762.082022127886,763.277154639731,763.505004907965,763.014208639605
900.775,760.5,763.25,761.75,761.938,762.875,762,761.5,761.25,762.25,765.125,762.625,764.75,762.375,762.375,763,762,763.625,757,760,763.375,763.375,761.875,763.375,762.375,767.5,761.713164287895,761.642625176299,762.164519942042,761.620469176966,761.263439051771,761.262740362031,760.396053934516,760.796160011387,761.262587149279,762.156201666518,762.033975622461,762.082089843599,762.551974336912,762.393688393541,760.998959492894,761.637678559815,761.473813190713,761.066462797776,761.588165506927,761.47463482802,763.197769055586,762.000018676344,763.197769055586,763.430284660925,762.955869967102
901.039,759.75,763.5,763.125,762.125,762.5,761.75,760,761.875,762,762.875,762.313,762.875,764.875,762.25,763.25,763,761.125,758.375,760.625,762.25,766.125,764.875,766.125,761.125,765.125,761.671950143204,761.575022253699,762.125665865911,761.58855925027,761.215217952582,761.204565963384,760.315387035827,760.707688840728,761.185225356488,762.127109238855,761.992077652314,762.054492929045,762.533546671997,762.349417910193,760.963559469968,761.578619963829,761.392375332446,761.023205991467,761.480068765947,761.374018389657,763.116453283317,761.917937349862,763.116453283317,763.356916236799,762.897551159316
901.304,760.875,762.5,759.625,762.75,760.75,760.75,760.75,761.625,761.75,760.875,762,760.625,763.25,762.5,763.875,761.875,762.375,761.625,764,760.375,765,760,765,761.875,762.5,761.628822865337,761.504085570226,762.085166225731,761.555486755519,761.167462134337,761.145473655102,760.235554740561,760.622547478841,761.106098368664,762.098427980852,761.949252114122,762.02568008542,762.512176167886,762.302148604649,760.930572059081,761.52111461426,761.311426765912,760.982830727518,761.372246664948,761.2719003447,763.0317506083,761.83449946537,763.0317506083,763.283900493665,762.837770447166
901.568,761.125,761.25,761.125,761.125,759.75,760,761,762.125,761.75,761.5,762.75,761.375,763.375,761.75,761.125,761.375,758.125,760.5,759.875,758.5,758.75,759.625,758.75,763.5,760.5,761.583514137496,761.429832066186,762.042967360962,761.520701564626,761.120338349775,761.085649664292,760.156626170896,760.541540560957,761.025644055421,762.069701959093,761.905305619873,761.995090816333,762.48741319644,762.252229710034,760.899190943268,761.465077769284,761.23118059316,760.944642105338,761.265197711339,761.169036738244,762.943662889935,761.749833943919,762.943662889935,763.21104041648,762.776186030631
901.833,761,763.125,763.25,763.625,760.5,761.25,760.25,758.125,759.875,764.625,762,761.625,761.875,762.625,761.125,760.875,761.75,762.5,763.125,762.25,765.5,761.5,765.5,762,764.75,761.534918908949,761.351334279263,761.997989262927,761.48331877888,761.073008470481,761.023915817649,760.077409699677,760.464148428859,760.943261750202,762.039617191101,761.859280242737,761.961558062799,762.458152303958,762.199196050829,760.868189317269,761.409427594634,761.150496151673,760.907109707231,761.157896423347,761.064888408849,762.850874847794,761.66266590968,762.850874847794,763.137037475932,762.711640976108
902.097,761.625,759.75,762.125,762.875,760.375,762.75,758.625,760.625,759,762.375,763.75,763.375,764.375,762.75,760.875,760.25,759.25,761.25,758.75,760.125,763.75,762.625,763.75,762.625,762.625,761.482670244561,761.268982757097,761.949828563922,761.443047601921,761.025063545602,760.960065805523,759.997908536239,760.39069893231,760.859530711779,762.007108959036,761.81095596816,761.924390192497,762.423883383968,762.143668571218,760.836482540372,761.353676419105,761.069283912491,760.869423073964,761.051092914871,760.9605095288,762.753579303314,761.572917721176,762.753579303314,763.061492907276,762.643868294343
902.362,762.25,762.625,764.875,760.75,765.125,762.25,762.625,762.625,759.625,764.125,763.375,764.5,762.625,761,760.25,763.25,763.125,760.5,758.125,762,762.625,761.25,762.625,763.875,763.5,761.425639932153,761.181673125326,761.897127996937,761.398776692325,760.975277387964,760.892686447255,759.916749757481,760.320188716224,760.773567557486,761.970457296428,761.759157176898,761.882454766782,762.383529418785,762.085189328497,760.802655929119,761.296333096868,760.986102021383,760.830496795334,760.943736291453,760.855449236528,762.650333261459,761.479050832403,762.650333261459,762.982898471838,762.571473566768
902.626,762,761.125,761.875,759,756.375,758.875,759.625,763,760.375,760.625,759.875,761.75,763,760.875,759.625,760.125,763.875,759.875,759.875,762.75,760,758.875,760,762.875,761.625,761.363625136944,761.089846128978,761.83972142404,761.350059148701,760.923246518371,760.821709818695,759.833817062465,760.252435330189,760.685688233344,761.928671309651,761.703550512214,761.835326357973,762.33687061582,762.024427972442,760.765794210557,761.236910098451,760.900853016813,760.790023936623,760.836363025694,760.750560612876,762.541165593508,761.381167210697,762.541165593508,762.900736369364,762.494381703625
902.891,759,759.625,759.5,761.5,762.125,761.25,758.875,762.75,760.625,762.125,765.25,760.5,765.375,761.875,759.625,760.5,758.875,760.375,765.25,763.25,762.875,760.625,762.875,765.75,763.625,761.295460324239,760.992350268691,761.77647061913,761.295424969513,760.867530322378,760.745768393737,759.74773089898,760.186047021823,760.594959792948,761.879894567937,761.64268116614,761.781804929738,762.282825815219,761.960714844823,760.724783200431,761.174272639817,760.812058844766,760.746835096019,760.727532188044,760.644909174234,762.424266122747,761.277831453151,762.424266122747,762.813185755068,762.411272627746
903.155,760,762.375,765.125,762.25,765.875,761.625,758.125,759.125,761.125,761.5,763.875,760.5,764,761.875,759.667,761,761.25,760.75,760.125,759.875,761.5,765,761.5,762.875,765.25,761.221373841656,760.889934182832,761.707744716225,761.234715716114,760.807762278097,760.665328943602,759.658838165102,760.120474613903,760.501894586104,761.823705964722,761.576299607675,761.721849618304,762.221617291546,761.894910402849,760.679304970465,761.108355262592,760.719970224923,760.70075736259,760.61767568052,760.538915977814,762.299810596625,761.16951559796,762.299810596625,762.720058922948,762.322432975573
903.419,763.875,761.438,762.625,760.625,758.75,759.5,762,760.125,761.875,760.5,762.375,762.125,765.875,761.875,759.708,763.875,760,764.625,762.125,761.375,763.875,762.25,763.875,763.875,764,761.140470504849,760.781866474725,761.632660437055,761.166580058291,760.742662311689,760.579574451407,759.566465011062,760.05427526413,760.405737856188,761.758810152833,761.503094456897,761.654638762072,762.15246621105,761.826585876626,760.628858008403,761.038307172783,760.623720484576,760.650829107113,760.505492914346,760.431646934937,762.166644373233,761.055141417384,762.166644373233,762.620142374224,762.227005086355
903.684,761,760.5,758.875,763.125,757.5,759.25,757.625,759.188,758.375,760.75,762.125,763.25,760.75,762,759.75,760.25,758.5,758.375,758.875,761.375,759.125,759.5,759.125,760.75,759.625,761.051861096093,760.667368287563,761.550366404224,761.089846331807,760.670994151604,760.487724278558,759.470133641072,759.986237088357,760.305670468261,761.684207327243,761.421888396548,761.579650439561,762.074793800896,761.755294964401,760.573004838004,760.963352489113,760.522560326069,760.596311991734,760.389689566897,760.322086087115,762.023936323025,760.933567356112,762.023936323025,762.512346524082,762.124057886381
903.948,763.125,760.125,760.25,758.375,760.75,762.625,757.375,758.25,758.375,762.25,760.375,760.375,759.375,762.313,759.75,758.25,758,760.75,761.25,757.5,760.5,759,760.5,761,757.125,760.956162257616,760.547187644646,761.46120127776,761.004963673115,760.592808107372,760.390649715708,759.370816512718,759.916114419314,760.201994163203,761.60048515031,761.332914156428,761.497809204496,761.989269002234,761.681721994438,760.512177647006,760.884026640922,760.417352250618,760.537476472997,760.270684717109,760.2105558418,761.87317941119,760.805492829928,761.87317941119,762.397357781811,762.014056660709
904.213,760.625,761.375,759.875,760.625,758.625,759.125,760.375,758.5,758.375,761.25,760.375,763.375,761.125,762.625,758.5,759,760.125,760.25,759.25,758,759.938,759.375,759.938,762.25,759.875,760.852344408317,760.420128958266,761.364119651379,760.910812194249,760.507039220464,760.287805641601,759.267873376435,759.842609545799,760.093429180644,761.506683019759,761.235063808116,761.408541083572,761.894829818908,761.604936291771,760.445889100063,760.799684209869,760.307558180974,760.473410697809,760.146962244165,760.095689481413,761.713628975344,760.669607527326,761.713628975344,762.274014110447,761.895634990743
904.477,762.5,757.75,761.25,757.75,759.625,757.25,754.875,759.625,756.875,757.25,759.625,760.75,760.25,762.125,759.75,758.5,759,758.875,758,759.375,759.375,757.375,759.375,760.625,758.625,760.74127575062,760.287018180559,761.259953527185,760.808106416104,760.41455270003,760.180473275384,759.162242453664,759.765707104858,759.980344006806,761.403398234721,761.128854247828,761.312760358985,761.792118236974,761.525473682303,760.374684029874,760.711199408507,760.194509755016,760.404438550783,760.019248818974,759.977901209259,761.547026908735,760.527001149178,761.547026908735,762.143354946267,761.769420595394
904.741,759.375,759.25,762,761.25,758.5,760,760.375,759.25,761.25,761.625,757.875,760.25,761.25,759,761,760,757.75,760.75,758.625,756,762.375,757.75,762.375,760.875,760.5,760.623019838579,760.147401369431,761.148770332114,760.696774277622,760.315469632269,760.068951242692,759.053791122062,759.684617889017,759.86199570235,761.290515453641,761.013991640169,761.210529347481,761.681095967048,761.443005598681,760.298411995106,760.61878050799,760.07849911235,760.330375280545,759.88723950904,759.856374883296,761.373377495458,760.37758020602,761.373377495458,762.005339697729,761.634816882414
905.006,764.25,758.875,765,762.125,764.875,762.25,763.5,763.625,764.875,766.25,763.75,763,762.875,765.25,760.125,763.5,762,762.625,762.625,762.5,764.625,762.375,764.625,765.5,759.25,760.497327371567,760.000815439109,761.030483614021,760.576382899468,760.209692974259,759.953325750114,758.942273259492,759.598412036589,759.737749326902,761.167603164232,760.889996819733,761.101723620656,761.561572834083,761.356749003824,760.216557864762,760.522560039235,759.959788867241,760.25084244395,759.750570219576,759.730325566266,761.192513676572,760.221052886329,761.192513676572,761.859632993006,761.490966684926
905.27,757.75,758.5,756.125,754.75,756.125,757.125,754.625,754.25,754.375,759.125,754.75,756.5,756.75,758.375,757,757.125,755.375,758,755.75,757.25,757.25,755.875,757.25,757.375,758,760.365314200087,759.84872404639,760.906185485476,760.448214222023,760.098254543021,759.834749065037,758.828535674936,759.507117414866,759.608637998934,761.035719037309,760.757920309165,760.987371060585,761.434793591772,761.267576800049,760.129592374976,760.423547339067,759.839734177534,760.166353849397,759.610439538415,759.600728792861,761.006603343209,760.058849927863,761.006603343209,761.707687119824,761.339007866748
905.534,757.375,758.438,761.125,760.875,760,762,760.75,759,761.375,759.375,761.375,762,760.375,763.625,758,760.375,762.75,757.375,758,759.25,761.875,758.625,761.875,760.625,762.5,760.226433058854,759.691215203595,760.775488360182,760.31188145066,759.980791332151,759.712849729332,758.712114977819,759.409858563059,759.47445868202,760.894323800532,760.617429377714,760.867117518906,761.300381681581,761.174975210063,760.036966824613,760.321697273877,759.718281702938,760.076616550818,759.466546591968,759.467321215961,760.815912720684,759.890794880547,760.815912720684,761.549234864476,761.17855005031
905.799,761.625,758.375,760.625,758.625,758.375,759.75,754,758.25,758.5,759.875,759.75,760.75,759.75,761.75,758.313,756.75,760.625,761,759.125,756.75,760.375,761.25,760.375,761.5,761.625,760.080059501628,759.528601065262,760.637990591514,760.166986191635,759.857093544485,759.587303813328,758.59272153862,759.306063382761,759.334971596406,760.742926899832,760.468351756734,760.740564160882,761.158021112361,761.078168055338,759.938297999759,760.21702740356,759.595510795311,759.981472379979,759.318844662178,759.330081593295,760.620624740135,759.716930246817,760.620624740135,761.383966127943,761.009319731093
906.063,757.375,759.5,760.125,759.5,755.875,756.875,756.25,757.75,759.125,759.375,758.625,757.875,757.5,760,758.625,757.375,755.625,758.5,757.5,760.25,761.25,758.5,761.25,760.75,759.625,759.927927760167,759.363177846475,760.495275838825,760.0156605655,759.728754529829,759.459347874654,758.471793793793,759.19668062788,759.191784490242,760.583662632373,760.312761513051,760.60908754463,761.009553924615,760.978439108067,759.834858472991,760.110847403839,759.473003603269,759.882255461897,759.169196198864,759.190719588164,760.423094460714,759.539663418303,760.423094460714,761.214222204255,760.833470315806
906.327,760.875,759.125,761.25,764,758.375,760.125,757.875,757.75,759.625,760.375,760.75,761.375,767.25,764.25,761.75,762.375,758.25,760.375,759.125,761,759.25,760.875,759.25,763.375,762.75,759.769744512473,759.195336517398,760.347687655028,759.857760482418,759.595263917127,759.328910038546,758.349461272367,759.081257418837,759.044964986647,760.41664677043,760.150861715435,760.472500379233,760.854910108685,760.875024988771,759.726478910158,760.003416559879,759.350944155457,759.779036618897,759.017936659501,759.049188591524,760.223408233009,759.359487724397,760.223408233009,761.040004781271,760.650985112209
906.592,763.375,758.75,764.25,763.625,762.875,760.25,765.25,757.75,762.25,762.625,763,763.375,766,764.625,760.688,764.125,764.5,765.875,763.5,762.875,758.688,761.125,758.688,764.875,763.375,759.605135017748,759.024950051838,760.195266751371,759.692989822604,759.45192723327,759.195791203199,758.225475728953,758.959202701985,758.894334871044,760.24179270657,759.982679466475,760.33056873566,760.693772236644,760.767308435653,759.612899321868,759.894819756084,759.229353098376,759.671560164275,758.865164850332,758.905212938221,760.021473425651,759.176842856901,760.021473425651,760.861208974984,760.461613542204
906.856,759.375,758.375,756.5,763.25,761.375,756.375,756.875,757.75,757.375,758.875,759,758.5,761,766.625,759.625,758.125,758.375,761.125,756.25,756.75,758.125,760.125,758.125,761.875,761.5,759.435674207704,758.853290979716,760.039285505497,759.523065861316,759.289170984351,759.060849382491,758.100617070764,758.831276113422,758.741219308006,760.061084818663,759.810052115025,760.184637184358,760.52745665783,760.656485442642,759.495159810801,759.786076000124,759.1093246012,759.560687981124,758.712380960304,758.759926304023,759.81918661014,758.993942798823,759.81918661014,760.679539864897,760.267189475624
907.12,763.375,758.75,761.25,762.875,762.5,762.5,757.875,759.625,759.75,763.375,760.75,760.875,761.375,768.625,762.375,761.75,762.125,760,760.625,760.5,759.625,763.875,759.625,763.125,762.25,759.260726728015,758.679768505643,759.879109613381,759.347627455218,759.099320862787,758.923433149068,757.974195851797,758.696691138794,758.585047613036,759.874303422219,759.632664052717,760.034184411157,760.355129538433,760.541974332311,759.372882440421,759.676820629657,758.990437325209,759.445957559881,758.559315873649,758.612620885202,759.61599872686,758.810784097683,759.61599872686,760.494211758505,760.067242826951
