X,0,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360
1.75657,765.012247723402,766.867045928121,767.904693508292,767.974606460266,767.584660552948,768.259840679278,770.466876397046,771.924784457237,770.771642970449,768.563461655683,769.801580697666,768.657705821595,767.194716841768,765.332591232814,763.139195068703,762.04682817664,761.164481850842,760.580196288986,759.96472021012,760.605551468627,760.970606951956,762.966571974664,765.331802470597,765.29474533454,766.670389603661
1.7559,765.167983987338,767.021629685004,768.065560735556,768.085932512319,767.7173576085,768.420308826442,770.602279355261,772.119118129508,770.994768816843,768.67199586816,769.975736001435,768.791113411596,767.272255914072,765.455456591042,763.223498811931,762.108814328459,761.211091844656,760.625021896912,759.984299657872,760.667533632878,761.036934916329,763.118473371728,765.443590716909,765.430359280301,766.810033794468
1.75523,765.320859252312,767.177161395214,768.226791225002,768.195778107373,767.847462117255,768.576791239612,770.732450692962,772.309903819041,771.205771667675,768.778964430832,770.138894947367,768.920607988401,767.342787269674,765.582699991947,763.310080145244,762.171482975611,761.252861646318,760.667144805784,760.002861537921,760.726969003886,761.103643591173,763.265965288242,765.550452136432,765.569191956777,766.94438806147
1.75456,765.456925844992,767.342847797224,768.377265623074,768.319075623744,767.9909810166,768.72802521119,770.861920166191,772.486317763614,771.405628672723,768.91698726258,770.293112237733,769.043337596781,767.427520109935,765.707108769483,763.402394679259,762.240510234011,761.285573199985,760.719335529496,760.033961859493,760.797254913957,761.167553993291,763.386162294565,765.65188300284,765.714024950234,767.069282220591
1.75389,765.588221600421,767.508175225401,768.524920317625,768.447372043725,768.136020926081,768.877752306058,770.992314274824,772.659700221888,771.603429176423,769.061065237584,770.443515483462,769.163885723486,767.513460708582,765.831164105199,763.494816873187,762.310467002978,761.316585778934,760.773111862201,760.065686789579,760.8686837608,761.227945844288,763.50187491957,765.751279533584,765.859467320598,767.193648806955
1.75322,765.714283933008,767.673408652733,768.669654257294,768.581315495051,768.283785161849,769.026443451747,771.124744029379,772.82985091123,771.800132627404,769.212168503236,770.591217292771,769.28272224018,767.602096026427,765.954491617807,763.587233985316,762.381808097826,761.346665491484,760.829218511978,760.098549113082,760.941909012503,761.284786286424,763.612870879855,765.849176506076,766.005432997245,767.317669674061
1.75256,765.83360974883,767.835744758352,768.809907391804,768.718488265541,768.431766143553,769.172335145977,771.25790068903,772.994329691735,771.993218538664,769.366333571983,770.734359472037,769.39834450139,767.691877521135,766.075048695979,763.67805438935,762.453473034156,761.376451239364,760.88624380362,760.131472666446,761.01526402719,761.33765262473,763.718465154926,765.944386008767,766.149741671278,767.439399279409
1.75189,765.94968375232,768.00043282738,768.950337849163,768.863736243231,768.585412951551,769.320573467504,771.396853460461,773.157923863532,772.188675879271,769.528171608972,770.8782128115,769.514896518595,767.786459973963,766.196207473439,763.770010853079,762.528109022327,761.407760141381,760.946147468189,760.165675776722,761.091446339111,761.388306734003,763.822026322427,766.039977923889,766.296741627003,767.563017014972
1.75123,766.059516409619,768.162765386934,769.087691125666,769.013440000663,768.741217110134,769.46780541588,771.538547502095,773.316168570348,772.380606164195,769.692259227738,771.019745606863,769.629879512023,767.883969611818,766.314766564765,763.860660360789,762.604467240877,761.440560436681,761.007305224857,760.200460749914,761.168611071936,761.436199360247,763.921308377902,766.133552203537,766.442143352015,767.685776118371
1.75056,766.167204388214,768.328078437586,769.227193031281,769.173647780718,768.905490383184,769.619902495456,771.688686208692,773.475027843348,772.574863882076,769.86388234609,771.165225819126,769.748059841201,767.989437740668,766.435432242395,763.953256352629,762.686091621386,761.476893063075,761.072342100685,760.237892980901,761.250448418132,761.483787410624,764.020559754508,766.228922798961,766.590544748802,767.813185316055
1.7499,766.270957605346,768.491399170944,769.36612427587,769.339408331014,769.073603279286,769.773384802656,771.843765796662,773.630607176556,772.765241388134,770.036813806528,771.310709245814,769.866133235428,768.100243904147,766.555530908033,764.045024697798,762.770821787902,761.516170071687,761.138868176611,760.276779679668,761.334107937753,761.531000051996,764.117757316805,766.323569828339,766.737787852854,767.941664248678
1.74923,766.375230586744,768.657886695321,769.509591257202,769.517046704173,769.251422935495,769.934099546819,772.009361248715,773.788499803563,772.956916489401,770.217265357235,771.462342589811,769.98832213886,768.221879841059,766.679149575127,764.138714334062,762.86126972418,761.560154875312,761.209306821424,760.319123707074,761.423144198793,761.579724824931,764.216360961735,766.421143708371,766.887908286724,768.076829028307
1.74857,766.478301871189,768.822442772065,769.654337101783,769.700341801041,769.432829199639,770.097951508355,772.180417521542,773.94406935547,773.143576760772,770.398889205125,771.615484069141,770.110746123674,768.350464469313,766.802588170615,764.231102230353,762.954300252774,761.607580157004,761.280450423249,760.363491194009,761.51403330435,761.62969367984,764.313734621984,766.518660426741,767.035825310364,768.214648081124
1.7479,766.584745013707,768.989725858606,769.805095283889,769.895968116703,769.623233413673,770.271324418068,772.362074457939,774.102648749759,773.330610825325,770.588007028999,771.776382919898,770.238045697205,768.491188589488,766.929661204953,764.324959324987,763.052618858084,761.660462393251,761.354639182321,760.412267571649,761.610532333216,761.682539406295,764.413453658443,766.619542271023,767.18516739767,768.360887993777
1.74724,766.692650151614,769.154582859484,769.95765542607,770.097016105559,769.81631487441,770.449405644807,772.548167818621,774.259479110043,773.512340402489,770.778273934275,771.939980845844,770.36646305819,768.639540916942,767.056874036546,764.417721424781,763.153287864623,761.717255863324,761.429126612304,760.464480002144,761.708922266009,761.737468048621,764.512952397454,766.72041708285,767.3309899268,768.510706738273
1.74658,766.805247217343,769.319451910301,770.114827471913,770.307092400663,770.015119569731,770.635940731463,772.741140558627,774.417515795702,773.692038636768,770.972868412822,772.109879112303,770.49898151921,768.798527171432,767.186844361388,764.511344305777,763.257975893976,761.779155568921,761.505515899643,760.522228000554,761.811190146615,761.795481428108,764.614477477038,766.823170892512,767.475417954444,768.667247575802
1.74592,766.924403135355,769.484245110946,770.277418215883,770.527142455804,770.219820814723,770.832070804558,772.940819073227,774.57751985914,773.870511973722,771.171596628811,772.286969475179,770.636587734125,768.968365502165,767.320269509393,764.606220542052,763.366829723644,761.846509539045,761.584084690734,760.586769447207,761.917609669629,761.856939840585,764.718776240146,766.928127604605,767.618746141747,768.831351901694
1.74526,767.051111693161,769.649602059909,770.445885696205,770.756799268629,770.43053267434,771.037875201864,773.146432954524,774.739908804045,774.048544574129,771.373699757903,772.470503798675,770.779526485621,769.148042878106,767.457364798066,764.702848125758,763.479911258095,761.918879436171,761.664284082089,760.658562939219,762.027536762884,761.922409114226,764.825877452711,767.035299773806,767.761503589912,769.00254003254
1.74459,767.188852379867,769.81726099502,770.623454516517,771.00051805229,770.650536776118,771.257458968207,773.360884914251,774.908205740537,774.229686222993,771.582159925317,772.664198395166,770.931250584663,769.340531590217,767.60101363266,764.802840768705,763.59913784256,761.997483595896,761.747107697202,760.739148838461,762.143208962282,761.993479847467,764.938254307055,767.147125576451,767.906059439305,769.184647791808
1.74393,767.333865602354,769.982813560346,770.804900924548,771.249914630398,770.873286558444,771.483556204157,773.577050979298,775.077992259778,774.409401551679,771.790717814415,772.861989625918,771.087576984028,769.539073775223,767.747383343088,764.903664984218,763.721228326331,762.07962414275,761.829702275466,760.826077234263,762.260753921656,762.068586442421,765.052321297673,767.260861564327,768.048820926222,769.372030968951
1.74327,767.489025928505,770.147942885939,770.993386128585,771.509029666322,771.10170591498,771.719336358312,773.798118853053,775.253009887688,774.591138493,772.002345314542,773.067202445624,771.251404965407,769.746128211059,767.899576363926,765.006997480271,763.848456024615,762.166671974997,761.913161724099,760.920449330946,762.381927560165,762.149353038989,765.170410733516,767.378998701932,768.192332478407,769.568094420857
1.74262,767.65164044784,770.310696346397,771.185977294541,771.772426680265,771.331966227045,771.960127836435,774.020193034115,775.430860596428,774.772306493598,772.213956178577,773.276004523043,771.419959830641,769.957417098903,768.055420641213,765.111825883067,763.979345300089,762.256966062436,761.996266048671,761.020848738955,762.504721327937,762.234709346328,765.290362589334,767.500152252465,768.334737901795,769.769391814581
1.74196,767.826971014785,770.475022259468,771.388701323807,772.0476098879,771.569929914745,772.212874467883,774.250013177715,775.617501918256,774.959116733417,772.431846234685,773.494070503618,771.598185258115,770.178408343011,768.219985509401,765.221510949726,764.118070284602,762.353231435723,762.081062442084,761.129917048316,762.632468670938,762.327816351222,765.416557163649,767.628061133782,768.480352944877,769.982545181736
1.7413,768.012455539505,770.638075964306,771.598467769238,772.32923591884,771.811026640616,772.473018810807,774.483966909797,775.810538436801,775.14950686615,772.652160147188,773.717094911552,771.783210404048,770.404958534546,768.39105335871,765.334868041772,764.262748649121,762.454045066272,762.165828705406,761.245558967902,762.762699929524,762.427748444981,765.547416806928,767.760424526748,768.626828121152,770.204538482857
1.74064,768.207774483956,770.799203187762,771.815199982643,772.616454776239,772.054253789066,772.739706596891,774.72231236929,776.010357428112,775.344039495588,772.874026027578,773.943832533865,771.974782072519,770.636069566717,768.568377363015,765.452398836776,764.413247688087,762.559310895481,762.250088957575,761.366579168257,762.89442741655,762.534823478484,765.683261470285,767.896315961711,768.773942475667,770.435346446954
1.73998,768.412107887567,770.959248463191,772.038243537936,772.908420901861,772.30008997724,773.012190145619,774.965144005486,776.217077669858,775.543209899681,773.097506417033,774.173628841213,772.172256202518,770.870979702909,768.751355406829,765.575043074661,764.569386523222,762.668969447757,762.334450979134,761.492234872899,763.027317242866,762.648188439913,765.823526219985,768.035057325101,768.921811020561,770.674653393673
1.73933,768.621926856826,771.114977607362,772.264030794854,773.200602912495,772.544260025659,773.285319393316,775.208833188785,776.427675773198,775.744271366639,773.318346292216,774.401422988617,772.371707126904,771.10458917594,768.936806092809,765.701291781706,764.728059415943,762.781110157538,762.417053345765,761.618955964836,763.157870652913,762.765493372146,765.966102919152,768.173328966021,769.067945472901,770.91817858112
1.73867,768.842841835016,771.271870086149,772.498500379706,773.501818809171,772.794586038106,773.567010736597,775.460065503903,776.648002943392,775.953668438001,773.543462179062,774.63341868712,772.578315569188,771.343334338941,769.130133727274,765.835663587209,764.893585244282,762.898914211833,762.501040297715,761.750019071546,763.289701823931,762.888811016205,766.114386417652,768.314481581471,769.21697651518,771.172233210976
